,date,moon_dist
114,1504504800,0.0026246472261846066
115,1504512000,0.00262240506708622
116,1504519200,0.0026201538275927305
117,1504526400,0.0026178949046880007
118,1504533600,0.002615629229694605
119,1504540800,0.0026133579667657614
120,1504548000,0.002611082047224045
121,1504555200,0.002608802868053317
122,1504562400,0.002606521360576153
123,1504569600,0.0026042384561151266
124,1504576800,0.0026019555516541004
125,1504584000,0.002599673578515649
126,1504591200,0.0025973934680223465
127,1504598400,0.0025951163843274117
128,1504605600,0.0025928434915840626
129,1504612800,0.0025905752554535866
130,1504620000,0.0025883130729198456
131,1504627200,0.002586058108136058
132,1504634400,0.0025838108267635107
133,1504641600,0.0025815723929554224
134,1504648800,0.0025793437380343676
135,1504656000,0.002577125793322921
136,1504663200,0.002574919257313013
137,1504670400,0.0025727252941578627
138,1504677600,0.002570544369518757
139,1504684800,0.002568377647548914
140,1504692000,0.002566225826740265
141,1504699200,0.0025640896055847406
142,1504706400,0.002561969915404916
143,1504713600,0.002559866989031434
144,1504720800,0.0025577822234481573
145,1504728000,0.0025557158514857292
146,1504735200,0.0025536688044667244
147,1504742400,0.0025516413152217865
148,1504749600,0.00254963431507349
149,1504756800,0.0025476485025137663
150,1504764000,0.0025456841103732586
151,1504771200,0.0025437420699745417
152,1504778400,0.0025418223813176155
153,1504785600,0.0025399259757250547
154,1504792800,0.002538053086027503
155,1504800000,0.0025362044107168913
156,1504807200,0.0025343801826238632
157,1504814400,0.0025325806345790625
158,1504821600,0.00253080646507442
159,1504828800,0.0025290576741099358
160,1504836000,0.0025273349601775408
161,1504843200,0.002525638323277235
162,1504850400,0.002523967996239662
163,1504857600,0.002522324677556753
164,1504864800,0.0025207081343978643
165,1504872000,0.0025191185995936394
166,1504879200,0.0025175565388053656
167,1504886400,0.002516021952033043
168,1504893600,0.0025145148392766714
169,1504900800,0.0025130356661975384
170,1504908000,0.002511584199965
171,1504915200,0.0025101606734097004
172,1504922400,0.002508765086531639
173,1504929600,0.0025073974393308163
174,1504936800,0.002506057731807232
175,1504944000,0.0025047461967915297
176,1504951200,0.0025034628342837095
177,1504958400,0.002502207178622484
178,1504965600,0.002500979695469141
179,1504972800,0.0024997799191623926
180,1504980000,0.0024986080825328827
181,1504987200,0.0024974639527499676
182,1504994400,0.0024963472969830036
183,1505001600,0.0024952583480626345
184,1505008800,0.0024941968731582165
185,1505016000,0.002493162639439106
186,1505023200,0.002492155646905303
187,1505030400,0.00249117542989552
188,1505037600,0.0024902222212404013
189,1505044800,0.0024892957881093025
190,1505052000,0.0024883958976715803
191,1505059200,0.002487522317096591
192,1505066400,0.002486674813553691
193,1505073600,0.00248585338704288
194,1505080800,0.0024850580375641584
195,1505088000,0.0024842882994562387
196,1505095200,0.0024835439398884773
197,1505102400,0.002482824958860874
198,1505109600,0.0024821311235427856
199,1505116800,0.002481462201103568
200,1505124000,0.0024808181915432215
201,1505131200,0.002480198862031102
202,1505138400,0.0024796039797365665
203,1505145600,0.002479033311828971
204,1505152800,0.0024784868583083153
205,1505160000,0.002477964386343956
206,1505167200,0.002477465895935893
207,1505174400,0.002476990921422839
208,1505181600,0.002476539695635438
209,1505188800,0.002476111985743046
210,1505196000,0.0024757077917456627
211,1505203200,0.0024753266479820013
212,1505210400,0.0024749687872827053
213,1505217600,0.0024746342096477747
214,1505224800,0.002474322449415922
215,1505232000,0.0024740337394177914
216,1505239200,0.0024737680796533823
217,1505246400,0.0024735252372920513
218,1505253600,0.0024733052123337984
219,1505260800,0.0024731082376092672
220,1505268000,0.002472934080287814
221,1505275200,0.002472782740369439
222,1505282400,0.002472654450684786
223,1505289600,0.0024725492112338543
224,1505296800,0.002472466789186001
225,1505304000,0.002472407417371869
226,1505311200,0.0024723713286221027
227,1505318400,0.0024723585229367018
228,1505325600,0.002472369000315666
229,1505332800,0.0024724029935896397
230,1505340000,0.002472460502758622
231,1505347200,0.0024725417606532574
232,1505354400,0.0024726467672735453
233,1505361600,0.002472775988280773
234,1505368800,0.0024729291908442974
235,1505376000,0.002473107073456049
236,1505383200,0.0024733091704547405
237,1505390400,0.002473536180332303
238,1505397600,0.00247378833591938
239,1505404800,0.0024740654043853283
240,1505412000,0.0024743680842220783
241,1505419200,0.0024746963754296303
242,1505426400,0.002475050510838628
243,1505433600,0.0024754307232797146
244,1505440800,0.0024758372455835342
245,1505448000,0.002476270543411374
246,1505455200,0.002476730616763234
247,1505462400,0.002477217698469758
248,1505469600,0.002477732254192233
249,1505476800,0.002478274516761303
250,1505484000,0.0024788447190076113
251,1505491200,0.0024794430937618017
252,1505498400,0.0024800696410238743
253,1505505600,0.00248072505928576
254,1505512800,0.0024814095813781023
255,1505520000,0.0024821229744702578
256,1505527200,0.002482866169884801
257,1505534400,0.0024836387019604445
258,1505541600,0.0024844412691891193
259,1505548800,0.0024852741044014692
260,1505556000,0.002486137207597494
261,1505563200,0.0024870308116078377
262,1505570400,0.0024879551492631435
263,1505577600,0.0024889104533940554
264,1505584800,0.002489896956831217
265,1505592000,0.0024909148924052715
266,1505599200,0.002491964027285576
267,1505606400,0.002493044827133417
268,1505613600,0.0024941572919487953
269,1505620800,0.002495301654562354
270,1505628000,0.0024964779149740934
271,1505635200,0.0024976860731840134
272,1505642400,0.002498926129192114
273,1505649600,0.0025001983158290386
274,1505656800,0.0025015026330947876
275,1505664000,0.002502839080989361
276,1505671200,0.002504207193851471
277,1505678400,0.002505607670173049
278,1505685600,0.002507039811462164
279,1505692800,0.002508503617718816
280,1505700000,0.0025099993217736483
281,1505707200,0.002511526457965374
282,1505714400,0.002513085026293993
283,1505721600,0.002514674561098218
284,1505728800,0.002516295062378049
285,1505736000,0.002517946530133486
286,1505743200,0.002519628033041954
287,1505750400,0.002521340036764741
288,1505757600,0.002523081609979272
289,1505764800,0.0025248525198549032
290,1505772000,0.0025266525335609913
291,1505779200,0.0025284814182668924
292,1505786400,0.002530338242650032
293,1505793600,0.00253222300671041
294,1505800800,0.0025341350119560957
295,1505808000,0.0025360737927258015
296,1505815200,0.0025380386505275965
297,1505822400,0.002540029352530837
298,1505829600,0.002542044734582305
299,1505836800,0.002544084796682
300,1505844000,0.002546148607507348
301,1505851200,0.0025482354685664177
302,1505858400,0.002550344681367278
303,1505865600,0.0025524755474179983
304,1505872800,0.0025546273682266474
305,1505880000,0.0025567992124706507
306,1505887200,0.0025589903816580772
307,1505894400,0.0025611999444663525
308,1505901600,0.0025634272024035454
309,1505908800,0.0025656712241470814
310,1505916000,0.002567931078374386
311,1505923200,0.002570205833762884
312,1505930400,0.0025724945589900017
313,1505937600,0.002574796322733164
314,1505944800,0.002577110193669796
315,1505952000,0.00257943500764668
316,1505959200,0.002581769833341241
317,1505966400,0.0025841137394309044
318,1505973600,0.0025864653289318085
319,1505980800,0.002588824136182666
320,1505988000,0.0025911882985383272
321,1505995200,0.0025935573503375053
322,1506002400,0.0025959298945963383
323,1506009600,0.0025983047671616077
324,1506016800,0.002600681036710739
325,1506024000,0.0026030573062598705
326,1506031200,0.0026054326444864273
327,1506038400,0.0026078056544065475
328,1506045600,0.0026101754046976566
329,1506052800,0.002612540265545249
330,1506060000,0.0026148995384573936
331,1506067200,0.0026172518264502287
332,1506074400,0.002619595732539892
333,1506081600,0.0026219303254038095
334,1506088800,0.002624254208058119
335,1506096000,0.0026265664491802454
336,1506103200,0.0026288654189556837
337,1506110400,0.0026311499532312155
338,1506117600,0.002633419120684266
339,1506124800,0.0026356715243309736
340,1506132000,0.00263790600001812
341,1506139200,0.0026401211507618427
342,1506146400,0.0026423160452395678
343,1506153600,0.0026444890536367893
344,1506160800,0.0026466394774615765
345,1506168000,0.0026487659197300673
346,1506175200,0.0026508672162890434
347,1506182400,0.002652941970154643
348,1506189600,0.0026549892500042915
349,1506196800,0.002657007658854127
350,1506204000,0.0026589964982122183
351,1506211200,0.00266095413826406
352,1506218400,0.0026628796476870775
353,1506225600,0.002664772095158696
354,1506232800,0.0026666298508644104
355,1506240000,0.002668452449142933
356,1506247200,0.0026702384930104017
357,1506254400,0.0026719868183135986
358,1506261600,0.0026736967265605927
359,1506268800,0.002675366820767522
360,1506276000,0.0026769964024424553
361,1506283200,0.0026785843074321747
362,1506290400,0.0026801296044141054
363,1506297600,0.002681631362065673
364,1506304800,0.0026830886490643024
365,1506312000,0.002684500766918063
366,1506319200,0.002685866318643093
367,1506326400,0.002687184838578105
368,1506333600,0.002688455395400524
369,1506340800,0.0026896772906184196
370,1506348000,0.0026908493600785732
371,1506355200,0.0026919713709503412
372,1506362400,0.0026930421590805054
373,1506369600,0.0026940610259771347
374,1506376800,0.002695027505978942
375,1506384000,0.002695940900593996
376,1506391200,0.0026968002784997225
377,1506398400,0.0026976054068654776
378,1506405600,0.0026983553543686867
379,1506412800,0.002699049888178706
380,1506420000,0.002699688309803605
381,1506427200,0.002700270153582096
382,1506434400,0.002700794953852892
383,1506441600,0.0027012620121240616
384,1506448800,0.002701671328395605
385,1506456000,0.002702022437006235
386,1506463200,0.0027023146394640207
387,1506470400,0.002702547935768962
388,1506477600,0.002702722093090415
389,1506484800,0.0027028366457670927
390,1506492000,0.002702891593798995
391,1506499200,0.002702886238694191
392,1506506400,0.002702821046113968
393,1506513600,0.0027026955503970385
394,1506520800,0.002702509518712759
395,1506528000,0.0027022631838917732
396,1506535200,0.002701956545934081
397,1506542400,0.0027015891391783953
398,1506549600,0.002701161429286003
399,1506556800,0.0027006734162569046
400,1506564000,0.0027001251000910997
401,1506571200,0.0026995164807885885
402,1506578400,0.0026988480240106583
403,1506585600,0.002698119729757309
404,1506592800,0.0026973318308591843
405,1506600000,0.002696484560146928
406,1506607200,0.0026955781504511833
407,1506614400,0.0026946133002638817
408,1506621600,0.002693590009585023
409,1506628800,0.0026925087440758944
410,1506636000,0.0026913699693977833
411,1506643200,0.0026901739183813334
412,1506650400,0.002688921522349119
413,1506657600,0.0026876130141317844
414,1506664800,0.0026862488593906164
415,1506672000,0.0026848299894481897
416,1506679200,0.002683356637135148
417,1506686400,0.002681829733774066
418,1506693600,0.0026802499778568745
419,1506700800,0.002678617835044861
420,1506708000,0.002676934003829956
421,1506715200,0.0026751996483653784
422,1506722400,0.002673415234312415
423,1506729600,0.0026715819258242846
424,1506736800,0.002669700188562274
425,1506744000,0.0026677714195102453
426,1506751200,0.002665796084329486
427,1506758400,0.0026637751143425703
428,1506765600,0.0026617099065333605
429,1506772800,0.0026596011593937874
430,1506780000,0.0026574500370770693
431,1506787200,0.0026552577037364244
432,1506794400,0.0026530250906944275
433,1506801600,0.002650753129273653
434,1506808800,0.0026484434492886066
435,1506816000,0.0026460967492312193
436,1506823200,0.0026437146589159966
437,1506830400,0.0026412978768348694
438,1506837600,0.0026388480328023434
439,1506844800,0.0026363665238022804
440,1506852000,0.002633854281157255
441,1506859200,0.0026313127018511295
442,1506866400,0.0026287429500371218
443,1506873600,0.002626146888360381
444,1506880800,0.002623525448143482
445,1506888000,0.002620880026370287
446,1506895200,0.002618212252855301
447,1506902400,0.002615523524582386
448,1506909600,0.0026128150057047606
449,1506916800,0.00261008832603693
450,1506924000,0.0026073448825627565
451,1506931200,0.002604586072266102
452,1506938400,0.0026018135249614716
453,1506945600,0.0025990288704633713
454,1506952800,0.0025962332729250193
455,1506960000,0.0025934285949915648
456,1506967200,0.002590616000816226
457,1506974400,0.0025877971202135086
458,1506981600,0.002584973582997918
459,1506988800,0.00258214701898396
460,1506996000,0.002579318592324853
461,1507003200,0.0025764901656657457
462,1507010400,0.002573663368821144
463,1507017600,0.0025708393659442663
464,1507024800,0.002568019786849618
465,1507032000,0.0025652062613517046
466,1507039200,0.002562400419265032
467,1507046400,0.002559603424742818
468,1507053600,0.002556817140430212
469,1507060800,0.00255404319614172
470,1507068000,0.002551282523199916
471,1507075200,0.0025485369842499495
472,1507082400,0.0025458079762756824
473,1507089600,0.0025430971290916204
474,1507096800,0.0025404056068509817
475,1507104000,0.002537734806537628
476,1507111200,0.002535086590796709
477,1507118400,0.002532461890950799
478,1507125600,0.00252986210398376
479,1507132800,0.0025272888597100973
480,1507140000,0.0025247433222830296
481,1507147200,0.002522226655855775
482,1507154400,0.002519740490242839
483,1507161600,0.002517285756766796
484,1507168800,0.0025148638524115086
485,1507176000,0.002512475708499551
486,1507183200,0.0025101229548454285
487,1507190400,0.0025078062899410725
488,1507197600,0.0025055273436009884
489,1507204800,0.0025032865814864635
490,1507212000,0.00250108540058136
491,1507219200,0.002498924732208252
492,1507226400,0.0024968055076897144
493,1507233600,0.002494728658348322
494,1507240800,0.002492695115506649
495,1507248000,0.002490706043317914
496,1507255200,0.0024887616746127605
497,1507262400,0.002486863173544407
498,1507269600,0.002485011238604784
499,1507276800,0.002483206568285823
500,1507284000,0.0024814498610794544
501,1507291200,0.002479741582646966
502,1507298400,0.0024780824314802885
503,1507305600,0.002476473106071353
504,1507312800,0.002474913839250803
505,1507320000,0.002473405096679926
506,1507327200,0.0024719475768506527
507,1507334400,0.0024705412797629833
508,1507341600,0.0024691869039088488
509,1507348800,0.0024678846821188927
510,1507356000,0.002466634614393115
511,1507363200,0.0024654369335621595
512,1507370400,0.0024642921052873135
513,1507377600,0.002463200129568577
514,1507384800,0.002462160773575306
515,1507392000,0.002461174735799432
516,1507399200,0.0024602413177490234
517,1507406400,0.0024593607522547245
518,1507413600,0.0024585332721471786
519,1507420800,0.0024577584117650986
520,1507428000,0.0024570359382778406
521,1507435200,0.0024563660845160484
522,1507442400,0.002455748151987791
523,1507449600,0.002455182373523712
524,1507456800,0.0024546680506318808
525,1507464000,0.002454204950481653
526,1507471200,0.002453792840242386
527,1507478400,0.0024534312542527914
528,1507485600,0.0024531197268515825
529,1507492800,0.0024528580252081156
530,1507500000,0.002452645217999816
531,1507507200,0.0024524813052266836
532,1507514400,0.002452365355566144
533,1507521600,0.0024522971361875534
534,1507528800,0.002452275948598981
535,1507536000,0.002452301327139139
536,1507543200,0.00245237210765481
537,1507550400,0.0024524882901459932
538,1507557600,0.0024526489432901144
539,1507564800,0.0024528533685952425
540,1507572000,0.0024531011004000902
541,1507579200,0.0024533909745514393
542,1507586400,0.002453722758218646
543,1507593600,0.0024540952872484922
544,1507600800,0.002454508328810334
545,1507608000,0.0024549607187509537
546,1507615200,0.0024554517585784197
547,1507622400,0.0024559807498008013
548,1507629600,0.0024565469939261675
549,1507636800,0.0024571495596319437
550,1507644000,0.002457787748426199
551,1507651200,0.0024584608618170023
552,1507658400,0.002459167968481779
553,1507665600,0.0024599083699285984
554,1507672800,0.0024606811348348856
555,1507680000,0.0024614857975393534
556,1507687200,0.0024623211938887835
557,1507694400,0.0024631868582218885
558,1507701600,0.0024640820920467377
559,1507708800,0.0024650057312101126
560,1507716000,0.0024659575428813696
561,1507723200,0.0024669363629072905
562,1507730400,0.002467941492795944
563,1507737600,0.0024689724668860435
564,1507744800,0.002470028353855014
565,1507752000,0.002471108688041568
566,1507759200,0.002472212538123131
567,1507766400,0.002473339205607772
568,1507773600,0.0024744882248342037
569,1507780800,0.0024756588973104954
570,1507788000,0.002476850524544716
571,1507795200,0.002478062640875578
572,1507802400,0.002479294314980507
573,1507809600,0.002480545314028859
574,1507816800,0.0024818149395287037
575,1507824000,0.0024831024929881096
576,1507831200,0.002484407741576433
577,1507838400,0.0024857299868017435
578,1507845600,0.0024870685301721096
579,1507852800,0.002488423138856888
580,1507860000,0.0024897935800254345
581,1507867200,0.002491178922355175
582,1507874400,0.002492578700184822
583,1507881600,0.0024939929135143757
584,1507888800,0.0024954210966825485
585,1507896000,0.0024968625511974096
586,1507903200,0.002498317277058959
587,1507910400,0.0024997845757752657
588,1507917600,0.0025012644473463297
589,1507924800,0.0025027564261108637
590,1507932000,0.0025042600464075804
591,1507939200,0.0025057753082364798
592,1507946400,0.0025073017459362745
593,1507953600,0.002508839126676321
594,1507960800,0.0025103872176259756
595,1507968000,0.0025119460187852383
596,1507975200,0.002513514831662178
597,1507982400,0.0025150941219180822
598,1507989600,0.0025166829582303762
599,1507996800,0.0025182818062603474
600,1508004000,0.0025198902003467083
601,1508011200,0.0025215079076588154
602,1508018400,0.0025231349281966686
603,1508025600,0.002524771261960268
604,1508032800,0.0025264164432883263
605,1508040000,0.0025280704721808434
606,1508047200,0.0025297333486378193
607,1508054400,0.0025314048398286104
608,1508061600,0.0025330849457532167
609,1508068800,0.0025347736664116383
610,1508076000,0.0025364707689732313
611,1508083200,0.0025381760206073523
612,1508090400,0.0025398896541446447
613,1508097600,0.002541611436754465
614,1508104800,0.0025433413684368134
615,1508112000,0.002545079216361046
616,1508119200,0.0025468249805271626
617,1508126400,0.0025485786609351635
618,1508133600,0.002550340024754405
619,1508140800,0.0025521093048155308
620,1508148000,0.0025538860354572535
621,1508155200,0.002555670216679573
622,1508162400,0.0025574620813131332
623,1508169600,0.002559260930866003
624,1508176800,0.0025610672309994698
625,1508184000,0.0025628807488828897
626,1508191200,0.0025647012516856194
627,1508198400,0.0025665287394076586
628,1508205600,0.00256836274638772
629,1508212800,0.0025702035054564476
630,1508220000,0.0025720507837831974
631,1508227200,0.0025739045813679695
632,1508234400,0.002575764199718833
633,1508241600,0.002577630104497075
634,1508248800,0.002579501597210765
635,1508256000,0.002581378910690546
636,1508263200,0.0025832615792751312
637,1508270400,0.002585149370133877
638,1508277600,0.002587042050436139
639,1508284800,0.0025889393873512745
640,1508292000,0.0025908411480486393
641,1508299200,0.00259274709969759
642,1508306400,0.002594656776636839
643,1508313600,0.0025965701788663864
644,1508320800,0.0025984866078943014
645,1508328000,0.002600406063720584
646,1508335200,0.002602327847853303
647,1508342400,0.002604251727461815
648,1508349600,0.002606177469715476
649,1508356800,0.002608104608952999
650,1508364000,0.002610032679513097
651,1508371200,0.002611961215734482
652,1508378400,0.002613889751955867
653,1508385600,0.0026158178225159645
654,1508392800,0.0026177449617534876
655,1508400000,0.0026196707040071487
656,1508407200,0.002621594350785017
657,1508414400,0.0026235156692564487
658,1508421600,0.002625433960929513
659,1508428800,0.0026273487601429224
660,1508436000,0.002629259368404746
661,1508443200,0.002631165087223053
662,1508450400,0.002633065450936556
663,1508457600,0.0026349597610533237
664,1508464800,0.0026368475519120693
665,1508472000,0.002638727892190218
666,1508479200,0.0026406003162264824
667,1508486400,0.0026424641255289316
668,1508493600,0.0026443186216056347
669,1508500800,0.002646162873134017
670,1508508000,0.002647996414452791
671,1508515200,0.0026498183142393827
672,1508522400,0.0026516281068325043
673,1508529600,0.002653424860909581
674,1508536800,0.002655207645148039
675,1508544000,0.0026569757610559464
676,1508551200,0.0026587287429720163
677,1508558400,0.002660465193912387
678,1508565600,0.0026621848810464144
679,1508572800,0.0026638866402208805
680,1508580000,0.002665570005774498
681,1508587200,0.002667233580723405
682,1508594400,0.002668876899406314
683,1508601600,0.0026704990305006504
684,1508608800,0.0026720992755144835
685,1508616000,0.0026736764702945948
686,1508623200,0.0026752299163490534
687,1508630400,0.0026767589151859283
688,1508637600,0.0026782623026520014
689,1508644800,0.0026797393802553415
690,1508652000,0.002681189216673374
691,1508659200,0.0026826108805835247
692,1508666400,0.002684003673493862
693,1508673600,0.002685366664081812
694,1508680800,0.0026866989210247993
695,1508688000,0.00268799951300025
696,1508695200,0.0026892677415162325
697,1508702400,0.002690502442419529
698,1508709600,0.002691703150048852
699,1508716800,0.002692868933081627
700,1508724000,0.0026939986273646355
701,1508731200,0.0026950915344059467
702,1508738400,0.0026961469557136297
703,1508745600,0.00269716395996511
704,1508752800,0.002698141848668456
705,1508760000,0.00269907945767045
706,1508767200,0.002699976321309805
707,1508774400,0.0027008317410945892
708,1508781600,0.0027016443200409412
709,1508788800,0.002702414058148861
710,1508796000,0.0027031395584344864
711,1508803200,0.002703820588067174
712,1508810400,0.0027044559828937054
713,1508817600,0.0027050450444221497
714,1508824800,0.002705587539821863
715,1508832000,0.0027060823049396276
716,1508839200,0.002706528641283512
717,1508846400,0.002706926316022873
718,1508853600,0.0027072743978351355
719,1508860800,0.0027075721882283688
720,1508868000,0.0027078192215412855
721,1508875200,0.0027080147992819548
722,1508882400,0.002708158455789089
723,1508889600,0.0027082497254014015
724,1508896800,0.0027082879096269608
725,1508904000,0.0027082725428044796
726,1508911200,0.0027082031592726707
727,1508918400,0.0027080795262008905
728,1508925600,0.0027079007122665644
729,1508932800,0.0027076667174696922
730,1508940000,0.002707377076148987
731,1508947200,0.002707031089812517
732,1508954400,0.002706628991290927
733,1508961600,0.002706170082092285
734,1508968800,0.002705654129385948
735,1508976000,0.0027050809003412724
736,1508983200,0.002704450162127614
737,1508990400,0.002703761914744973
738,1508997600,0.002703015459701419
739,1509004800,0.0027022112626582384
740,1509012000,0.0027013488579541445
741,1509019200,0.002700428245589137
742,1509026400,0.0026994491927325726
743,1509033600,0.0026984119322150946
744,1509040800,0.002697316464036703
745,1509048000,0.0026961625553667545
746,1509055200,0.0026949504390358925
747,1509062400,0.0026936803478747606
748,1509069600,0.002692352281883359
749,1509076800,0.0026909662410616875
750,1509084000,0.0026895226910710335
751,1509091200,0.0026880218647420406
752,1509098400,0.002686463762074709
753,1509105600,0.0026848488487303257
754,1509112800,0.0026831775903701782
755,1509120000,0.00268145021982491
756,1509127200,0.002679666969925165
757,1509134400,0.0026778283063322306
758,1509141600,0.002675935160368681
759,1509148800,0.0026739875320345163
760,1509156000,0.0026719861198216677
761,1509163200,0.0026699313893914223
762,1509170400,0.0026678242720663548
763,1509177600,0.0026656652335077524
764,1509184800,0.0026634549722075462
765,1509192000,0.0026611939538270235
766,1509199200,0.0026588833425194025
767,1509206400,0.0026565236039459705
768,1509213600,0.002654115902259946
769,1509220800,0.002651660703122616
770,1509228000,0.0026491594035178423
771,1509235200,0.0026466124691069126
772,1509242400,0.0026440208312124014
773,1509249600,0.0026413858868181705
774,1509256800,0.0026387085672467947
775,1509264000,0.0026359898038208485
776,1509271200,0.00263323076069355
777,1509278400,0.002630432602018118
778,1509285600,0.00262759649194777
779,1509292800,0.002624723594635725
780,1509300000,0.0026218153070658445
781,1509307200,0.002618872793391347
782,1509314400,0.0026158972177654505
783,1509321600,0.0026128902100026608
784,1509328800,0.0026098531670868397
785,1509336000,0.002606787020340562
786,1509343200,0.0026036936324089766
787,1509350400,0.0026005744002759457
788,1509357600,0.0025974309537559748
789,1509364800,0.002594264457002282
790,1509372000,0.0025910765398293734
791,1509379200,0.0025878690648823977
792,1509386400,0.002584643429145217
793,1509393600,0.002581401262432337
794,1509400800,0.002578144194558263
795,1509408000,0.0025748740881681442
796,1509415200,0.002571592340245843
797,1509422400,0.002568300813436508
798,1509429600,0.002565001370385289
799,1509436800,0.0025616956409066916
800,1509444000,0.0025583854876458645
801,1509451200,0.0025550725404173136
802,1509458400,0.002551758661866188
803,1509465600,0.002548445947468281
804,1509472800,0.0025451357942074537
805,1509480000,0.0025418305303901434
806,1509487200,0.0025385315530002117
807,1509494400,0.0025352409575134516
808,1509501600,0.002531960606575012
809,1509508800,0.002528692362830043
810,1509516000,0.0025254383217543364
811,1509523200,0.0025221998803317547
812,1509530400,0.0025189793668687344
813,1509537600,0.0025157786440104246
814,1509544800,0.0025125991087406874
815,1509552000,0.002509443322196603
816,1509559200,0.002506312681362033
817,1509566400,0.0025032092817127705
818,1509573600,0.0025001349858939648
819,1509580800,0.0024970914237201214
820,1509588000,0.002494080690667033
821,1509595200,0.0024911044165492058
822,1509602400,0.0024881644640117884
823,1509609600,0.00248526269569993
824,1509616800,0.002482400741428137
825,1509624000,0.0024795804638415575
826,1509631200,0.002476803259924054
827,1509638400,0.0024740714579820633
828,1509645600,0.002471386222168803
829,1509652800,0.0024687491822987795
830,1509660000,0.0024661619681864977
831,1509667200,0.002463626442477107
832,1509674400,0.002461143769323826
833,1509681600,0.0024587158113718033
834,1509688800,0.0024563437327742577
835,1509696000,0.002454028930515051
836,1509703200,0.002451772801578045
837,1509710400,0.0024495769757777452
838,1509717600,0.0024474423844367266
839,1509724800,0.002445370191708207
840,1509732000,0.0024433620274066925
841,1509739200,0.0024414185900241137
842,1509746400,0.0024395412765443325
