date,symbol,type,amnt,price,current_balance 
1494100800,OMNI,buy,0.19920958393498542,0.00662006,0.9103963563550005 
1494100800,PPC,buy,0.19918821210933707,0.001385,0.7370614891424588 
1494100800,NXT,buy,0.1983746166510442,2.358e-05,0.6034644954804871 
1494100800,REP,buy,0.19817613498522132,0.01118843,0.436125327778985 
1494100800,NMC,buy,0.19513717114050586,0.00140371,0.2494581101002158 
1494100800,MAID,none,0.0,0.00018258,0.2494581101002158 
1494100800,STEEM,none,0.0,0.00025412,0.2494581101002158 
1502596800,MAID,none,0.0,8.889e-05,0.2494581101002158 
1502596800,NMC,sell,0.0,0.00042433,0.29615613884658065 
1502596800,NXT,sell,0.0,2.754e-05,0.4577434195794475 
1502596800,OMNI,sell,0.0,0.007238,0.5541020443090908 
1502596800,PPC,sell,0.0,0.00042391,0.5874745176319619 
1502596800,REP,sell,0.0,0.00543022,0.6502266680611807 
1504303200,NAV,buy,0.2,0.00038253,0.47498795723458753 
1504303200,NXT,buy,0.2,2.441e-05,0.33859353845637213 
1504303200,PPC,buy,0.2,0.00042911,0.22332945527799528 
1506038400,NAV,sell,0.0,0.00021841,0.3120319083508253 
1506038400,NXT,sell,0.0,1.628e-05,0.3785114440061524 
1506038400,PPC,sell,0.0,0.00032123,0.439836468146608 
1506052800,ZEC,buy,0.2,0.04936174,0.31633893560339527 
1506052800,ETC,buy,0.2,0.00280633,0.20380818084892977 
1506060000,ZEC,sell,0.0,0.05201805,0.3330816448919335 
1506060000,ETC,sell,0.0,0.0028076,0.44094846436261176 
1506074400,ZEC,buy,0.2,0.05134003,0.31448764211456076 
1506074400,ETC,buy,0.2,0.0027664,0.2032251851343341 
1506088800,ZEC,sell,0.0,0.05541719,0.34047084798800265 
1506088800,ETC,sell,0.0,0.00279339,0.4488896378081356 
1506117600,ZEC,buy,0.2,0.05408199,0.31868009500026917 
1506117600,ETC,buy,0.2,0.00281545,0.2058647081206943 
1506211200,ZEC,sell,0.0,0.05425001,0.3319296064414963 
1506211200,ETC,sell,0.0,0.00282649,0.44075969514054014 
1506326400,ZEC,buy,0.2,0.05810053,0.30569540901372505 
1506326400,ETC,buy,0.2,0.0028201,0.19273560581876775 
1506420000,ZEC,sell,0.0,0.0581092,0.32307661202621785 
1506420000,ETC,sell,0.0,0.00279107,0.42926995194359313 
1506470400,ZEC,buy,0.2,0.05899524,0.2932147974592719 
1506470400,ETC,buy,0.2,0.00295442,0.17627960578371493 
1506513600,ZEC,sell,0.0,0.06800001,0.33744504956669086 
1506513600,ETC,sell,0.0,0.003,0.452646163574694 
1506535200,ZEC,buy,0.2,0.06945,0.30690476118391496 
1506535200,ETC,buy,0.2,0.00313148,0.1852503061051346 
1506643200,ZEC,sell,0.0,0.07094639,0.33045471200381515 
1506643200,ETC,sell,0.0,0.00318256,0.4505480504145145 
1506794400,ZEC,buy,0.2,0.06437406,0.30911651696704195 
1506794400,ETC,buy,0.2,0.0030629000000000003,0.1892252175481582 
1506808800,ZEC,sell,0.0,0.063707,0.3238769274984945 
1506808800,ETC,sell,0.0,0.00302645,0.4366874509492201 
1506816000,ZEC,buy,0.2,0.06399623,0.2956040638803318 
1506816000,ETC,buy,0.2,0.00301,0.17712768481385366 
1506931200,ZEC,sell,0.0,0.05751018,0.2936296218984118 
1506931200,ETC,sell,0.0,0.00287525,0.3985948865278648 
1507010400,ZEC,buy,0.2,0.05714906,0.2646183693281137 
1507305600,ZEC,sell,0.0,0.05852459,0.39855148330572016 
1507334400,ZEC,buy,0.2,0.05851999,0.2630188833849135 
1507356000,ZEC,sell,0.0,0.05780699,0.3914152638855031 
1514160000,HUC,buy,0.19942901794292997,2.171e-05,0.23023613668673987 
1514160000,DOGE,none,0.0,6.6e-07,0.23023613668673987 
1514160000,NAV,none,0.0,0.00018887,0.23023613668673987 
1521928800,HUC,sell,0.0,1.601e-05,0.33529517504566564 
1522216800,ZEC,buy,0.2,0.02707872,0.2752524237496802 
1522281600,ZEC,sell,0.0,0.02655,0.32674709799780466 
1523649600,VTC,buy,0.19992874291867793,0.00029264,0.17178528041637453 
1530446400,VTC,sell,0.0,0.00013555,0.216970464523905 
1530576000,ZEC,buy,0.2,0.027855,0.15287188136751717 
1530590400,ZEC,sell,0.0,0.028735000000000004,0.21839841093568374 
1530619200,ZEC,buy,0.2,0.02785,0.1543014487798631 
1530626400,ZEC,sell,0.0,0.02768,0.21245167790690508 
1531173600,ZEC,buy,0.2,0.02505001,0.1635901245566428 
1531454400,ZEC,sell,0.0,0.02488246,0.20639059069586108 
1531468800,ZEC,buy,0.2,0.02500981,0.15777261558770933 
1531476000,ZEC,sell,0.0,0.02506,0.20203074335184004 
1531533600,ZEC,buy,0.2,0.02744,0.13997037906468246 
1531584000,ZEC,sell,0.0,0.02783,0.20005897271996637 
1531699200,ZEC,buy,0.2,0.027344999999999998,0.13847921788216772 
1531720800,ZEC,sell,0.0,0.02740151,0.19571081422591619 
