date,symbol,type,amnt,price,current_balance 
1508544000,DOGE,none,0.0,1.6e-07,1.0 
1508544000,HUC,none,0.0,1.12e-05,1.0 
1508544000,STR,none,0.0,4.32e-06,1.0 
1508544000,ZEC,none,0.0,0.0365459,1.0 
1508544000,NXT,none,0.0,1.026e-05,1.0 
1508544000,BCN,none,0.0,2.4e-07,1.0 
1508544000,DGB,none,0.0,1.53e-06,1.0 
1508544000,ETH,none,0.0,0.04960408,1.0 
1508544000,FCT,none,0.0,0.00242835,1.0 
1508544000,LBC,none,0.0,2.425e-05,1.0 
1508544000,LSK,none,0.0,0.00079727,1.0 
1508544000,MAID,none,0.0,6.055e-05,1.0 
1508544000,NAV,none,0.0,0.00013000000000000002,1.0 
1508544000,VIA,none,0.0,0.00016067,1.0 
1508544000,SC,none,0.0,6.2e-07,1.0 
1508544000,GAME,none,0.0,0.00032329,1.0 
1508544000,XCP,none,0.0,0.00131001,1.0 
1508544000,VTC,none,0.0,0.00037,1.0 
1508544000,BTS,none,0.0,8.34e-06,1.0 
1508544000,REP,none,0.0,0.00288697,1.0 
1508544000,ARDR,none,0.0,3.6200000000000006e-05,1.0 
1508544000,OMNI,none,0.0,0.00388201,1.0 
1508544000,PPC,none,0.0,0.00020446,1.0 
1508544000,NMC,none,0.0,0.00020302,1.0 
1508544000,BURST,none,0.0,1.01e-06,1.0 
1508544000,SYS,none,0.0,2.8800000000000002e-05,1.0 
1508544000,CLAM,none,0.0,0.00061779,1.0 
1508544000,LTC,none,0.0,0.00992,1.0 
1508544000,DCR,none,0.0,0.00414926,1.0 
1508544000,XPM,none,0.0,1.927e-05,1.0 
1508544000,DASH,none,0.0,0.04787659,1.0 
1508544000,XEM,none,0.0,3.5e-05,1.0 
1508544000,XMR,none,0.0,0.01460848,1.0 
1508544000,XRP,none,0.0,3.423e-05,1.0 
1508544000,STEEM,none,0.0,0.00016443,1.0 
1508544000,SBD,none,0.0,0.00015786,1.0 
1508544000,ETC,none,0.0,0.00183804,1.0 
1508544000,STRAT,none,0.0,0.00048696,1.0 
1508551200,DOGE,none,0.0,1.6e-07,1.0 
1508551200,ZEC,none,0.0,0.03607475,1.0 
1508551200,NXT,none,0.0,1.015e-05,1.0 
1508551200,BCN,none,0.0,2.3e-07,1.0 
1508551200,BURST,none,0.0,1e-06,1.0 
1508551200,DGB,none,0.0,1.49e-06,1.0 
1508551200,ETH,none,0.0,0.04915451,1.0 
1508551200,FCT,none,0.0,0.00240052,1.0 
1508551200,LBC,none,0.0,2.251e-05,1.0 
1508551200,LSK,none,0.0,0.00076294,1.0 
1508551200,MAID,none,0.0,5.932e-05,1.0 
1508551200,NMC,none,0.0,0.00020033,1.0 
1508551200,NAV,none,0.0,0.0001319,1.0 
1508551200,SC,none,0.0,6e-07,1.0 
1508551200,STRAT,none,0.0,0.00048073,1.0 
1508551200,VIA,none,0.0,0.00014754,1.0 
1508551200,SBD,none,0.0,0.00016071,1.0 
1508551200,REP,none,0.0,0.00282307,1.0 
1508551200,XPM,none,0.0,1.868e-05,1.0 
1508551200,BTS,none,0.0,8.08e-06,1.0 
1508551200,XMR,none,0.0,0.014535,1.0 
1508551200,DASH,none,0.0,0.04702,1.0 
1508551200,DCR,none,0.0,0.00396703,1.0 
1508551200,XEM,none,0.0,3.41e-05,1.0 
1508551200,VTC,none,0.0,0.00040245,1.0 
1508551200,GAME,none,0.0,0.00031506,1.0 
1508551200,HUC,none,0.0,1.089e-05,1.0 
1508551200,LTC,none,0.0,0.00981001,1.0 
1508551200,STR,none,0.0,4.19e-06,1.0 
1508551200,XRP,none,0.0,3.367e-05,1.0 
1508551200,STEEM,none,0.0,0.00016348,1.0 
1508551200,PPC,none,0.0,0.00019916,1.0 
1508551200,ETC,none,0.0,0.00179244,1.0 
1508551200,XCP,none,0.0,0.00131,1.0 
1508551200,OMNI,none,0.0,0.0038299999999999996,1.0 
1508551200,ARDR,none,0.0,3.523e-05,1.0 
1508551200,SYS,none,0.0,2.71e-05,1.0 
1508551200,CLAM,none,0.0,0.00060401,1.0 
1508572800,SBD,buy,0.18948217232219638,0.00015357,1.017506828311274 
1508572800,XMR,buy,0.18948217232219638,0.0143,1.0213636950943503 
1508572800,LTC,buy,0.18948217232219638,0.009559999999999999,0.9744639099092611 
1508572800,XRP,buy,0.18948217232219638,3.337e-05,1.3299366895558533 
1508572800,DCR,buy,0.18948217232219638,0.00399998,1.3985094224183248 
1513828800,SBD,sell,0.0,0.00078503,1.7808650293367037 
1513828800,LTC,sell,0.0,0.018916,2.004665507185324 
1513828800,DCR,sell,0.0,0.00569892,2.010318902019897 
1513828800,XRP,sell,0.0,5.484e-05,1.7696018594097682 
1513828800,XMR,sell,0.0,0.02699238,1.9257628417979475 
1519826400,FCT,none,0.0,0.00308798,1.9257628417979475 
1519826400,BCN,none,0.0,4.3e-07,1.9257628417979475 
1519826400,ETH,none,0.0,0.08269599,1.9257628417979475 
1519826400,MAID,none,0.0,3.577e-05,1.9257628417979475 
1519826400,NXT,none,0.0,1.87e-05,1.9257628417979475 
1519826400,DGB,none,0.0,3.25e-06,1.9257628417979475 
1519826400,DASH,none,0.0,0.05686463,1.9257628417979475 
1519826400,STR,none,0.0,3.236e-05,1.9257628417979475 
1519826400,DOGE,none,0.0,5.8e-07,1.9257628417979475 
1519826400,HUC,none,0.0,2.345e-05,1.9257628417979475 
1519826400,XPM,none,0.0,8.153e-05,1.9257628417979475 
1519826400,STRAT,none,0.0,0.00071321,1.9257628417979475 
1519826400,BURST,none,0.0,3.5000000000000004e-06,1.9257628417979475 
1519826400,GAME,none,0.0,0.00019247,1.9257628417979475 
1519826400,OMNI,none,0.0,0.003631,1.9257628417979475 
1519826400,NMC,none,0.0,0.00024299,1.9257628417979475 
1519826400,VTC,none,0.0,0.00036361,1.9257628417979475 
1519826400,ARDR,none,0.0,3.701e-05,1.9257628417979475 
1519826400,CLAM,none,0.0,0.0005329,1.9257628417979475 
1519826400,SYS,none,0.0,6.056e-05,1.9257628417979475 
1519826400,REP,none,0.0,0.00441008,1.9257628417979475 
1519826400,PPC,none,0.0,0.00029198,1.9257628417979475 
1519826400,XCP,none,0.0,0.00203895,1.9257628417979475 
