,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_vol_13,avg_vol_34,avg_close_3,avg_close_13,avg_close_34
0,4.787e-05,1552914661,4.787e-05,4.787e-05,4.787e-05,0.0,0.0,4.787e-05,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
1,4.778e-05,1552917600,4.789e-05,4.77e-05,4.787e-05,974.30174431,0.04661778,4.784e-05,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
2,4.824e-05,1552924800,4.835e-05,4.786e-05,4.786e-05,10265.41949766,0.49505365,4.822e-05,0.18055714333333336,-99999.0,-99999.0,4.796333333333333e-05,-99999.0,-99999.0
3,4.824e-05,1552932000,4.861e-05,4.824e-05,4.824e-05,7426.43121271,0.35973912,4.844e-05,0.30047018333333336,-99999.0,-99999.0,4.808666666666667e-05,-99999.0,-99999.0
4,4.799e-05,1552939200,4.851e-05,4.799e-05,4.824e-05,920.15875046,0.04442606,4.828e-05,0.29973961000000005,-99999.0,-99999.0,4.8156666666666666e-05,-99999.0,-99999.0
5,4.79e-05,1552946400,4.792e-05,4.744e-05,4.792e-05,1395.90913129,0.06641416,4.757e-05,0.15685978000000003,-99999.0,-99999.0,4.804333333333334e-05,-99999.0,-99999.0
6,4.75e-05,1552953600,4.79e-05,4.75e-05,4.79e-05,693.23967079,0.0329444,4.752e-05,0.047928206666666695,-99999.0,-99999.0,4.7796666666666676e-05,-99999.0,-99999.0
7,4.75e-05,1552960800,4.762e-05,4.75e-05,4.756e-05,9938.51875182,0.4720899,4.75e-05,0.19048282000000002,-99999.0,-99999.0,4.7633333333333344e-05,-99999.0,-99999.0
8,4.789e-05,1552968000,4.807e-05,4.78e-05,4.78e-05,1183.75303591,0.05669976,4.789e-05,0.1872446866666667,-99999.0,-99999.0,4.763000000000001e-05,-99999.0,-99999.0
9,4.783e-05,1552975200,4.819e-05,4.782e-05,4.789e-05,4039.62970513,0.1939603,4.801e-05,0.24091665333333334,-99999.0,-99999.0,4.774000000000002e-05,-99999.0,-99999.0
10,4.783e-05,1552982400,4.783e-05,4.75e-05,4.766e-05,4485.46551697,0.21309825,4.75e-05,0.15458610333333336,-99999.0,-99999.0,4.785000000000002e-05,-99999.0,-99999.0
11,4.832e-05,1552989600,4.832e-05,4.757e-05,4.757e-05,1654.49909248,0.07978683,4.822e-05,0.16228179333333337,-99999.0,-99999.0,4.799333333333335e-05,-99999.0,-99999.0
12,4.755e-05,1552996800,4.798e-05,4.755e-05,4.798e-05,992.5324678,0.04728453,4.764e-05,0.11338987000000005,0.16216267230769238,-99999.0,4.7900000000000006e-05,4.788e-05,-99999.0
13,4.72e-05,1553004000,4.755e-05,4.63e-05,4.755e-05,44794.68201729,2.09461653,4.676e-05,0.7405626300000002,0.3232870207692308,-99999.0,4.7690000000000006e-05,4.782846153846154e-05,-99999.0
14,4.686e-05,1553011200,4.719e-05,4.674e-05,4.706e-05,78.94672642,0.00372011,4.712e-05,0.7152070566666668,0.3199872,-99999.0,4.720333333333334e-05,4.775769230769231e-05,-99999.0
15,4.705e-05,1553018400,4.706e-05,4.686e-05,4.686e-05,595.10729041,0.02800365,4.705e-05,0.7087800966666667,0.28406027692307695,-99999.0,4.7036666666666677e-05,4.766615384615385e-05,-99999.0
16,4.721e-05,1553025600,4.721e-05,4.674e-05,4.705e-05,1479.38761615,0.06958655,4.703e-05,0.03377010333333338,0.2617408484615385,-99999.0,4.704000000000001e-05,4.758692307692309e-05,-99999.0
17,4.712e-05,1553032800,4.712e-05,4.712e-05,4.712e-05,424.27758914,0.01999196,4.712e-05,0.039194053333333374,0.25986130230769233,-99999.0,4.712666666666668e-05,4.7520000000000006e-05,-99999.0
18,4.639e-05,1553040000,4.715e-05,4.639e-05,4.715e-05,1074.93176651,0.05017505,4.667e-05,0.046584520000000046,0.25861214,-99999.0,4.6906666666666676e-05,4.7403846153846155e-05,-99999.0
19,4.664e-05,1553047200,4.664e-05,4.658e-05,4.658e-05,354.59922819,0.01653509,4.663e-05,0.028900700000000046,0.2573498853846154,-99999.0,4.671666666666667e-05,4.733769230769231e-05,-99999.0
20,4.639e-05,1553054400,4.639e-05,4.639e-05,4.639e-05,2.495,0.00011574,4.639e-05,0.02227529333333338,0.22104418076923082,-99999.0,4.647333333333334e-05,4.7252307692307696e-05,-99999.0
21,4.844e-05,1553061600,4.844e-05,4.672e-05,4.672e-05,13422.18341596,0.6303771,4.696e-05,0.2156759766666667,0.265173206923077,-99999.0,4.715666666666667e-05,4.729461538461539e-05,-99999.0
22,4.792e-05,1553068800,4.861e-05,4.792e-05,4.861e-05,2471.94108714,0.11985825,4.848e-05,0.2501170300000001,0.2594730492307693,-99999.0,4.7583333333333336e-05,4.7301538461538466e-05,-99999.0
23,4.783e-05,1553076000,4.792e-05,4.783e-05,4.792e-05,18.30887774,0.00087609,4.785e-05,0.25037048000000006,0.24314826769230777,-99999.0,4.806333333333334e-05,4.7301538461538466e-05,-99999.0
24,4.746e-05,1553083200,4.776e-05,4.746e-05,4.776e-05,543.2363872,0.0259164,4.77e-05,0.04888358000000004,0.23900438846153851,-99999.0,4.773666666666668e-05,4.7235384615384616e-05,-99999.0
25,4.856e-05,1553090400,4.905e-05,4.761e-05,4.761e-05,8521.29741494,0.41222065,4.837e-05,0.1463377133333334,0.26707639769230773,-99999.0,4.795000000000002e-05,4.731307692307692e-05,-99999.0
26,4.835e-05,1553097600,4.856e-05,4.835e-05,4.856e-05,289.88215697,0.01403817,4.842e-05,0.1507250733333334,0.10703190846153851,-99999.0,4.8123333333333354e-05,4.740153846153846e-05,-99999.0
27,4.839e-05,1553104800,4.839e-05,4.839e-05,4.839e-05,9.37702627,0.00045375,4.839e-05,0.1422375233333334,0.10678065000000005,-99999.0,4.843333333333334e-05,4.751923076923077e-05,-99999.0
28,4.82e-05,1553112000,4.867e-05,4.82e-05,4.846e-05,11464.5176022,0.55716764,4.859e-05,0.19055318666666668,0.14748557230769233,-99999.0,4.8313333333333344e-05,4.760769230769231e-05,-99999.0
29,4.819e-05,1553119200,4.82e-05,4.819e-05,4.82e-05,114.48601882,0.00551811,4.819e-05,0.1877131666666667,0.1425572307692308,-99999.0,4.826e-05,4.768307692307693e-05,-99999.0
30,4.818e-05,1553126400,4.818e-05,4.75e-05,4.801e-05,1619.70183749,0.07709989,4.76e-05,0.21326188000000001,0.14695014846153848,-99999.0,4.8190000000000004e-05,4.776461538461539e-05,-99999.0
31,4.818e-05,1553133600,4.818e-05,4.818e-05,4.818e-05,0.0,0.0,4.818e-05,0.02753933333333336,0.14309052923076926,-99999.0,4.818333333333333e-05,4.79023076923077e-05,-99999.0
32,4.844e-05,1553140800,4.844e-05,4.817e-05,4.817e-05,2468.10692303,0.11894324,4.819e-05,0.06534771000000003,0.15096807923076924,-99999.0,4.826666666666666e-05,4.804076923076923e-05,-99999.0
33,4.89e-05,1553148000,4.917e-05,4.814e-05,4.869e-05,7810.90475927,0.3772348,4.829e-05,0.16539268000000001,0.1799772376923077,0.1979577502941177,4.850666666666667e-05,4.823384615384616e-05,4.777470588235294e-05
34,4.846e-05,1553155200,4.857e-05,4.846e-05,4.857e-05,201.63781148,0.0097732,4.846e-05,0.16865041333333333,0.13223847615384618,0.19824519735294122,4.860000000000001e-05,4.823538461538462e-05,4.7792058823529414e-05
35,4.801e-05,1553162400,4.828e-05,4.801e-05,4.828e-05,505.13576864,0.02426585,4.803e-05,0.13709128333333334,0.12488521461538463,0.19758778764705887,4.845666666666667e-05,4.82423076923077e-05,4.7798823529411764e-05
36,4.75e-05,1553169600,4.801e-05,4.738e-05,4.801e-05,4940.93803346,0.23576274,4.771e-05,0.08993393000000001,0.14295341846153847,0.18996158441176475,4.799000000000001e-05,4.821692307692308e-05,4.7777058823529415e-05
37,4.677e-05,1553176800,4.76e-05,4.674e-05,4.737e-05,1378.95114036,0.06494921,4.71e-05,0.10832593333333335,0.14595594230769232,0.1812912929411765,4.7426666666666685e-05,4.8163846153846154e-05,4.773382352941177e-05
38,4.726e-05,1553184000,4.726e-05,4.711e-05,4.715e-05,2838.76496168,0.13405725,4.722e-05,0.14492306666666668,0.12455875769230768,0.18392750441176473,4.7176666666666685e-05,4.806384615384616e-05,4.7712352941176474e-05
39,4.726e-05,1553191200,4.734e-05,4.725e-05,4.726e-05,563.83326408,0.02666148,4.728e-05,0.07522264666666668,0.12552978153846153,0.18275830794117648,4.709666666666669e-05,4.798000000000001e-05,4.769352941176471e-05
40,4.725e-05,1553198400,4.739e-05,4.725e-05,4.739e-05,523.07996892,0.02471788,4.725e-05,0.06181220333333335,0.12739625307692307,0.18251635147058823,4.72566666666667e-05,4.78923076923077e-05,4.7686176470588234e-05
41,4.739e-05,1553205600,4.739e-05,4.739e-05,4.739e-05,1032.56319899,0.04893317,4.739e-05,0.033437510000000024,0.08830129384615383,0.17007056529411763,4.730000000000003e-05,4.783000000000001e-05,4.768294117647059e-05
42,4.7e-05,1553212800,4.741e-05,4.7e-05,4.741e-05,1209.09756151,0.05728688,4.737e-05,0.043645976666666676,0.09228350692307691,0.17008783352941176,4.7213333333333365e-05,4.773846153846154e-05,4.765676470588235e-05
43,4.73e-05,1553220000,4.73e-05,4.7e-05,4.7e-05,644.75289085,0.03030698,4.7e-05,0.045509010000000016,0.0886840523076923,0.16527450058823528,4.723000000000002e-05,4.7670769230769234e-05,4.764117647058823e-05
44,4.734e-05,1553227200,4.734e-05,4.721e-05,4.721e-05,117.74901288,0.00556047,4.722e-05,0.031051443333333355,0.08911178076923076,0.1591704482352941,4.721333333333335e-05,4.760615384615385e-05,4.762676470588235e-05
45,4.68e-05,1553234400,4.711e-05,4.68e-05,4.711e-05,24509.25195728,1.1472247,4.68e-05,0.3943640500000001,0.1682103546153846,0.19056567970588234,4.714666666666669e-05,4.748000000000001e-05,4.7582058823529414e-05
46,4.762e-05,1553241600,4.811e-05,4.726e-05,4.726e-05,4304.16156757,0.20494518,4.761e-05,0.4525767833333334,0.1549573069230769,0.19520275764705883,4.725333333333335e-05,4.7381538461538466e-05,4.7584117647058826e-05
47,4.779e-05,1553248800,4.779e-05,4.779e-05,4.779e-05,250.0,0.0119475,4.779e-05,0.4547057933333334,0.15512456076923076,0.13394778617647057,4.7403333333333354e-05,4.733000000000001e-05,4.76014705882353e-05
48,4.824e-05,1553256000,4.824e-05,4.771e-05,4.778e-05,911.91731235,0.04374165,4.796e-05,0.08687811000000008,0.1566226992307692,0.13512489029411764,4.788333333333335e-05,4.734769230769231e-05,4.764205882352941e-05
49,4.828e-05,1553263200,4.828e-05,4.828e-05,4.828e-05,2.24489795,0.00010838,4.828e-05,0.018599176666666755,0.13849544076923076,0.1343044411764706,4.8103333333333344e-05,4.7407692307692316e-05,4.7678235294117645e-05
50,4.79e-05,1553270400,4.792e-05,4.79e-05,4.792e-05,644.46726297,0.03088274,4.791e-05,0.024910923333333418,0.13587494307692308,0.13316609382352942,4.814000000000001e-05,4.749461538461539e-05,4.76985294117647e-05
51,4.828e-05,1553277600,4.828e-05,4.828e-05,4.828e-05,5.78392894,0.00027924,4.828e-05,0.010423453333333417,0.12558432692307692,0.1325863079411765,4.815333333333334e-05,4.757307692307693e-05,4.7732647058823524e-05
52,4.828e-05,1553284800,4.828e-05,4.828e-05,4.828e-05,0.0,0.0,4.828e-05,0.01038732666666675,0.12353344384615385,0.13111057117647062,4.815333333333334e-05,4.765153846153847e-05,4.7788235294117636e-05
53,4.77e-05,1553292000,4.807e-05,4.714e-05,4.783e-05,10078.72502779,0.47578987,4.72e-05,0.1586897033333334,0.15823128923076923,0.1446180647058824,4.808666666666667e-05,4.768615384615386e-05,4.781941176470587e-05
54,4.77e-05,1553299200,4.77e-05,4.77e-05,4.77e-05,0.0,0.0,4.77e-05,0.15859662333333338,0.15446719923076924,0.14461466058823533,4.789333333333334e-05,4.771000000000001e-05,4.785794117647057e-05
55,4.785e-05,1553306400,4.785e-05,4.785e-05,4.785e-05,2.09195402,0.00010009,4.785e-05,0.15862998666666672,0.1500682153846154,0.1260771014705883,4.775e-05,4.777538461538463e-05,4.7840588235294095e-05
56,4.752e-05,1553313600,4.777e-05,4.746e-05,4.777e-05,837.36163952,0.03984945,4.758e-05,0.013316513333333372,0.15080225153846155,0.1237239014705883,4.7690000000000006e-05,4.779230769230771e-05,4.782882352941174e-05
57,4.793e-05,1553320800,4.811e-05,4.77e-05,4.77e-05,754.96031916,0.0361569,4.789e-05,0.02536881333333337,0.15315582307692308,0.12476157235294123,4.776666666666668e-05,4.783769230769232e-05,4.783176470588233e-05
58,4.831e-05,1553328000,4.831e-05,4.792e-05,4.792e-05,9321.78761112,0.44909564,4.817e-05,0.17503399666666672,0.09945358769230771,0.13720802058823536,4.7920000000000016e-05,4.795384615384616e-05,4.785676470588233e-05
59,4.898e-05,1553335200,5.086e-05,4.836e-05,4.836e-05,16918.50473834,0.84064085,4.968e-05,0.44196446333333345,0.14835325461538462,0.14980861470588241,4.8406666666666685e-05,4.805846153846155e-05,4.7869117647058794e-05
60,4.997e-05,1553342400,5.048e-05,4.865e-05,4.899e-05,14276.70360503,0.71213314,4.988e-05,0.6672898766666667,0.20221368846153845,0.1703408197058824,4.908666666666667e-05,4.8226153846153856e-05,4.791676470588233e-05
61,4.992e-05,1553349600,5.084e-05,4.939e-05,5.016e-05,18582.69601296,0.92533544,4.979e-05,0.8260364766666668,0.2700285953846154,0.19754322235294122,4.962333333333334e-05,4.835538461538462e-05,4.7961764705882334e-05
62,4.96e-05,1553356800,4.984e-05,4.911e-05,4.975e-05,8278.12178464,0.40943991,4.946e-05,0.6823028300000002,0.3015156361538462,0.1931982891176471,4.983e-05,4.8456923076923083e-05,4.8002941176470566e-05
63,4.948e-05,1553364000,5.016e-05,4.928e-05,4.984e-05,20137.12070158,1.00998402,5.015e-05,0.7815864566666669,0.3768311192307693,0.22274140411764712,4.966666666666666e-05,4.857846153846154e-05,4.804088235294115e-05
64,4.999e-05,1553371200,5e-05,4.948e-05,4.948e-05,190.5785208,0.0095056,4.987e-05,0.4763098433333335,0.3775408392307692,0.2207533367647059,4.9689999999999994e-05,4.870999999999999e-05,4.809411764705879e-05
65,5.012e-05,1553378400,5.012e-05,4.993e-05,5e-05,3399.58444552,0.16995153,4.999e-05,0.39648038333333346,0.3906140338461538,0.22575191117647062,4.986333333333332e-05,4.885153846153845e-05,4.8151176470588204e-05
66,4.967e-05,1553385600,4.967e-05,4.945e-05,4.966e-05,34.30488016,0.00170096,4.958e-05,0.06038603000000009,0.35414565615384613,0.22230360882352942,4.992666666666666e-05,4.900307692307691e-05,4.818735294117644e-05
67,4.967e-05,1553392800,4.967e-05,4.967e-05,4.967e-05,0.0,0.0,4.967e-05,0.057217496666666756,0.35414565615384613,0.21120846764705883,4.981999999999999e-05,4.9154615384615374e-05,4.820999999999997e-05
68,4.957e-05,1553400000,4.957e-05,4.957e-05,4.957e-05,6.43899474,0.00031918,4.957e-05,0.0006733800000000937,0.3541625092307692,0.21093040823529413,4.963666666666666e-05,4.928692307692307e-05,4.82426470588235e-05
69,4.957e-05,1553407200,4.957e-05,4.932e-05,4.939e-05,81.08698874,0.00400086,4.934e-05,0.0014400133333334272,0.3514049253846153,0.21033437911764707,4.9603333333333327e-05,4.944461538461537e-05,4.8288529411764674e-05
70,4.913e-05,1553414400,4.929e-05,4.913e-05,4.929e-05,28.7768248,0.00141754,4.925e-05,0.0019125266666667605,0.34873266692307686,0.20344187323529414,4.942333333333332e-05,4.9536923076923066e-05,4.833647058823527e-05
71,4.952e-05,1553421600,4.952e-05,4.929e-05,4.929e-05,242.17864312,0.01198554,4.949e-05,0.005801313333333427,0.315108813076923,0.20188411823529415,4.9406666666666656e-05,4.962999999999999e-05,4.841735294117644e-05
72,4.911e-05,1553428800,4.911e-05,4.911e-05,4.911e-05,9.33519896,0.00045845,4.911e-05,0.004620510000000093,0.25047939769230765,0.19795474176470593,4.925333333333332e-05,4.963999999999999e-05,4.847176470588233e-05
73,4.909e-05,1553436000,4.917e-05,4.887e-05,4.91e-05,2319.57499839,0.11379159,4.905e-05,0.04207852666666676,0.20445312461538456,0.20051739205882357,4.923999999999998e-05,4.957230769230769e-05,4.8525588235294086e-05
74,4.897e-05,1553443200,4.915e-05,4.863e-05,4.915e-05,1613.00155035,0.07881624,4.886e-05,0.06435542666666676,0.13933626307692304,0.20210852029411772,4.9056666666666654e-05,4.9499230769230766e-05,4.857617647058821e-05
75,4.897e-05,1553450400,4.897e-05,4.897e-05,4.897e-05,0.0,0.0,4.897e-05,0.06420261000000009,0.10784088538461534,0.20066930941176478,4.900999999999999e-05,4.945076923076922e-05,4.86226470588235e-05
76,4.863e-05,1553457600,4.87e-05,4.863e-05,4.863e-05,773.50843595,0.03763189,4.865e-05,0.03881604333333343,0.033044567692307646,0.2000912214705883,4.8856666666666656e-05,4.938538461538461e-05,4.8670588235294086e-05
77,4.854e-05,1553464800,4.896e-05,4.828e-05,4.863e-05,2618.20434296,0.1273688,4.864e-05,0.055000230000000094,0.04211096769230764,0.20294598088235302,4.871333333333332e-05,4.9273846153846155e-05,4.870705882352938e-05
78,4.815e-05,1553472000,4.819e-05,4.815e-05,4.819e-05,480.58893,0.02314106,4.815e-05,0.06271391666666676,0.030817854615384572,0.20346305705882362,4.8439999999999983e-05,4.912230769230769e-05,4.873088235294115e-05
79,4.819e-05,1553479200,4.82e-05,4.817e-05,4.817e-05,57.32369623,0.00276241,4.818e-05,0.05109075666666676,0.030899504615384574,0.16980240147058834,4.829333333333331e-05,4.900846153846154e-05,4.877176470588232e-05
80,4.758e-05,1553486400,4.811e-05,4.748e-05,4.81e-05,18657.72063467,0.88814195,4.76e-05,0.3046818066666668,0.09921811615384611,0.18989642411764712,4.797333333333331e-05,4.88476923076923e-05,4.877058823529409e-05
81,4.759e-05,1553493600,4.759e-05,4.758e-05,4.759e-05,1554.47004371,0.07397704,4.758e-05,0.3216271333333334,0.10488410538461533,0.19172082235294124,4.778666666666664e-05,4.869538461538461e-05,4.876470588235291e-05
82,4.923e-05,1553500800,5.024e-05,4.759e-05,4.759e-05,23509.44649669,1.13225073,4.816e-05,0.6981232400000001,0.1916725569230769,0.22373579529411772,4.813333333333331e-05,4.866923076923077e-05,4.879382352941173e-05
83,4.892e-05,1553508000,4.949e-05,4.882e-05,4.923e-05,1493.18634136,0.07364153,4.931e-05,0.4266231000000002,0.19722824846153844,0.22589853500000004,4.857999999999997e-05,4.865307692307693e-05,4.88126470588235e-05
84,4.844e-05,1553515200,4.891e-05,4.818e-05,4.884e-05,2944.66566873,0.14296439,4.855e-05,0.4496188833333335,0.2073035446153846,0.22919505411764712,4.88633333333333e-05,4.857e-05,4.882852941176468e-05
85,4.856e-05,1553522400,4.971e-05,4.855e-05,4.855e-05,744.85096895,0.03649348,4.899e-05,0.08436646666666688,0.21007547,0.23026017882352945,4.863999999999997e-05,4.852769230769231e-05,4.883676470588233e-05
86,4.911e-05,1553529600,5.298e-05,4.836e-05,4.856e-05,25598.5848236,1.31357118,5.131e-05,0.49767635000000027,0.30236620769230765,0.26889462529411773,4.8703333333333305e-05,4.852923076923077e-05,4.886117647058821e-05
87,4.911e-05,1553536800,4.911e-05,4.911e-05,4.911e-05,0.0,0.0,4.911e-05,0.4500215533333336,0.29630342,0.25490080558823536,4.892666666666664e-05,4.8540000000000006e-05,4.890264705882351e-05
88,4.911e-05,1553544000,4.911e-05,4.911e-05,4.911e-05,0.0,0.0,4.911e-05,0.43785706000000024,0.29630342,0.25490080558823536,4.910999999999997e-05,4.855076923076924e-05,4.89441176470588e-05
89,4.997e-05,1553551200,5.067e-05,4.931e-05,4.931e-05,2175.95618933,0.10886865,5.003e-05,0.036289550000000226,0.3017831707692307,0.25809988088235297,4.939666666666664e-05,4.865384615384616e-05,4.900647058823528e-05
90,5.087e-05,1553558400,5.157e-05,5.013e-05,5.013e-05,2816.65052338,0.14377151,5.104e-05,0.08421338666666689,0.30304491769230757,0.2611564120588236,4.998333333333331e-05,4.883307692307692e-05,4.9104999999999985e-05
91,5.18e-05,1553565600,5.4e-05,5.061e-05,5.061e-05,43254.68906251,2.27309311,5.255e-05,0.8419110900000003,0.4761181523076922,0.3269486535294118,5.087999999999998e-05,4.911384615384615e-05,4.9218823529411753e-05
92,5.05e-05,1553572800,5.126e-05,5.05e-05,5.126e-05,516.47672158,0.02618796,5.07e-05,0.8143508600000003,0.4779201176923076,0.31451019235294125,5.105666666666665e-05,4.929153846153845e-05,4.9283235294117634e-05
93,4.984e-05,1553580000,5.097e-05,4.984e-05,5.052e-05,3084.37789839,0.15470106,5.015e-05,0.8179940433333336,0.4215015876923076,0.29433549264705894,5.0713333333333314e-05,4.9465384615384614e-05,4.9308529411764694e-05
94,4.898e-05,1553587200,4.978e-05,4.898e-05,4.976e-05,4443.52193025,0.21953557,4.94e-05,0.13347486333333367,0.43269839769230756,0.2798473288235295,4.977333333333331e-05,4.957230769230769e-05,4.927941176470587e-05
95,4.912e-05,1553594400,4.912e-05,4.899e-05,4.899e-05,184.35530482,0.00905083,4.909e-05,0.12776248666666698,0.34629840538461526,0.2528977814705883,4.931333333333331e-05,4.956384615384615e-05,4.925588235294116e-05
96,4.911e-05,1553601600,4.932e-05,4.911e-05,4.913e-05,12553.38239783,0.61675912,4.913e-05,0.2817818400000003,0.3880766815384614,0.2589954052941177,4.906999999999997e-05,4.957846153846153e-05,4.924147058823528e-05
97,5.021e-05,1553608800,5.021e-05,4.909e-05,4.911e-05,6332.196114,0.31188238,4.925e-05,0.31256411000000034,0.40107037307692295,0.23846300411764715,4.947999999999997e-05,4.9714615384615375e-05,4.926294117647058e-05
98,5.124e-05,1553616000,5.126e-05,5.021e-05,5.021e-05,6187.09340301,0.31476634,5.087e-05,0.4144692800000003,0.4224759776923076,0.24744126117647067,5.018666666666664e-05,4.992076923076922e-05,4.9299705882352926e-05
99,5.017e-05,1553623200,5.079e-05,5.004e-05,5.079e-05,14619.00887023,0.7341707,5.022e-05,0.4536064733333336,0.37790670999999987,0.2640359426470589,5.053999999999998e-05,5.000230769230768e-05,4.930117647058822e-05
100,5.093e-05,1553630400,5.097e-05,4.996e-05,5.016e-05,3890.34516827,0.19596426,5.037e-05,0.4149671000000003,0.39298088384615376,0.2697495691176471,5.077999999999998e-05,5.014230769230769e-05,4.933823529411763e-05
101,5.177e-05,1553637600,5.195e-05,5.054e-05,5.093e-05,5275.84696111,0.27135487,5.143e-05,0.4004966100000003,0.41385433538461525,0.27773059470588235,5.0956666666666646e-05,5.0346923076923074e-05,4.939999999999999e-05
102,5.159e-05,1553644800,5.2e-05,5.117e-05,5.195e-05,5200.91443631,0.26968091,5.185e-05,0.24566668000000033,0.4262245092307691,0.2856529985294118,5.142999999999999e-05,5.047153846153846e-05,4.945941176470587e-05
103,5.104e-05,1553652000,5.144e-05,5.099e-05,5.117e-05,400.38041587,0.02045173,5.108e-05,0.18716250333333365,0.41673837230769223,0.2861368476470588,5.146666666666665e-05,5.048461538461539e-05,4.9502647058823515e-05
104,5.116e-05,1553659200,5.138e-05,5.112e-05,5.137e-05,160.15813996,0.00819917,5.119e-05,0.099443936666667,0.2425157615384615,0.2863363073529412,5.1263333333333314e-05,5.043538461538462e-05,4.956235294117645e-05
105,5.181e-05,1553666400,5.181e-05,5.106e-05,5.106e-05,550.80804825,0.02838905,5.154e-05,0.019013316666667,0.2426850761538461,0.28681876352941177,5.1336666666666646e-05,5.053615384615385e-05,4.9629705882352924e-05
106,5.211e-05,1553673600,5.211e-05,5.157e-05,5.16e-05,4172.33065998,0.21695075,5.199e-05,0.08451299000000034,0.2474735138461538,0.2931861841176471,5.169333333333332e-05,5.071076923076924e-05,4.971794117647057e-05
107,5.217e-05,1553680800,5.4e-05,5.2e-05,5.214e-05,20290.9513251,1.08053421,5.325e-05,0.4419580033333337,0.3137041784615384,0.3216197905882353,5.2029999999999995e-05,5.095615384615385e-05,4.980852941176469e-05
108,5.523e-05,1553688000,6.198e-05,5.136e-05,5.228e-05,156189.55301914,8.89639236,5.695e-05,3.3979591066666672,0.9973458346153846,0.5809602647058824,5.316999999999999e-05,5.1426153846153846e-05,4.999264705882352e-05
109,5.472e-05,1553695200,5.554e-05,5.329e-05,5.525e-05,28654.82361842,1.55101615,5.412e-05,3.842647573333334,1.0692117600000002,0.6265783867647059,5.403999999999999e-05,5.185769230769231e-05,5.0161764705882347e-05
110,5.356e-05,1553702400,5.483e-05,5.323e-05,5.45e-05,2118.56456297,0.11457395,5.408e-05,3.520660820000001,1.0540341884615385,0.6288413885294117,5.450333333333332e-05,5.211538461538462e-05,5.0306764705882346e-05
111,5.428e-05,1553709600,5.493e-05,5.3e-05,5.356e-05,10760.17904281,0.57858376,5.377e-05,0.7480579533333346,1.0743278361538464,0.642112416764706,5.4186666666666654e-05,5.234923076923077e-05,5.047558823529411e-05
112,5.368e-05,1553716800,5.489e-05,5.368e-05,5.429e-05,2869.55231136,0.15634629,5.448e-05,0.28316800000000125,1.0298798046153848,0.6460302176470588,5.383999999999999e-05,5.261923076923076e-05,5.0638235294117644e-05
113,5.432e-05,1553724000,5.442e-05,5.367e-05,5.367e-05,4770.94242295,0.25913505,5.431e-05,0.3313550333333346,1.0347390961538463,0.6535705894117648,5.409333333333333e-05,5.287999999999999e-05,5.08185294117647e-05
114,5.354e-05,1553731200,5.446e-05,5.314e-05,5.43e-05,1883.44257517,0.10092474,5.358e-05,0.17213536000000126,1.0216290861538462,0.6304171420588236,5.384666666666667e-05,5.3016153846153836e-05,5.0993823529411756e-05
115,5.336e-05,1553738400,5.366e-05,5.3e-05,5.365e-05,720.11108388,0.03845307,5.339e-05,0.13283762000000124,1.0038423292307692,0.6293723194117647,5.3740000000000004e-05,5.3152307692307684e-05,5.11635294117647e-05
