,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_vol_13,avg_vol_34,avg_close_3,avg_close_13,avg_close_34
0,0.00191697,1543168800,0.0019605,0.00191697,0.00194201,1130.08336043,2.18986936,0.00193779,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
1,0.00197268,1543176000,0.00198493,0.00192616,0.00194716,729.46451047,1.43905444,0.00197275,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
2,0.00198732,1543183200,0.00200009,0.00193976,0.00194186,1111.42747216,2.17526582,0.00195718,1.9347298733333333,-99999.0,-99999.0,0.0019589900000000003,-99999.0,-99999.0
3,0.00201062,1543190400,0.00201063,0.00195979,0.00199168,579.14016123,1.1481205,0.00198245,1.5874802533333334,-99999.0,-99999.0,0.0019902066666666663,-99999.0,-99999.0
4,0.00200667,1543197600,0.00200735,0.00199,0.00200726,40.79634264,0.08186679,0.00200671,1.1350843700000002,-99999.0,-99999.0,0.0020015366666666667,-99999.0,-99999.0
5,0.00211839,1543204800,0.00213364,0.00201008,0.00201008,2442.67842185,5.0401416,0.00206336,2.0900429633333335,-99999.0,-99999.0,0.0020452266666666666,-99999.0,-99999.0
6,0.00210569,1543212000,0.00212942,0.0021,0.0021,101.28248643,0.21556083,0.00212831,1.7791897400000003,-99999.0,-99999.0,0.0020769166666666666,-99999.0,-99999.0
7,0.00209992,1543219200,0.00213292,0.00209782,0.002101,286.73004785,0.60590553,0.00211315,1.9538693200000001,-99999.0,-99999.0,0.002108,-99999.0,-99999.0
8,0.00214333,1543226400,0.0021478,0.00209992,0.00209992,58.97623963,0.12581676,0.00213334,0.3157610400000002,-99999.0,-99999.0,0.0021163133333333335,-99999.0,-99999.0
9,0.00205859,1543233600,0.00215562,0.00204137,0.00210891,6543.81332075,13.68399539,0.00209113,4.805239226666667,-99999.0,-99999.0,0.002100613333333333,-99999.0,-99999.0
10,0.00204301,1543240800,0.00205861,0.00202,0.00204564,641.93182917,1.30925808,0.00203955,5.039690076666667,-99999.0,-99999.0,0.002081643333333333,-99999.0,-99999.0
11,0.00206021,1543248000,0.00206022,0.00198618,0.00204334,1602.48682005,3.23259299,0.00201723,6.075282153333334,-99999.0,-99999.0,0.002053936666666666,-99999.0,-99999.0
12,0.00202245,1543255200,0.00204458,0.00202245,0.00204458,267.6678245,0.54444628,0.00203403,1.6954324500000009,2.445530336153846,-99999.0,0.0020418899999999998,0.0020419884615384613,-99999.0
13,0.00203874,1543262400,0.00204552,0.00201351,0.00202346,431.521415,0.87146096,0.0020195,1.5495000766666676,2.344114305384615,-99999.0,0.002040466666666666,0.002051355384615384,-99999.0
14,0.00202201,1543269600,0.00203764,0.00202001,0.00202001,247.75717221,0.50096586,0.002022,0.6389577000000007,2.271953645384615,-99999.0,0.002027733333333333,0.0020551499999999995,-99999.0
15,0.00203566,1543276800,0.00203566,0.00201588,0.00203088,69.71452868,0.14185691,0.00203482,0.5047612433333342,2.1155375753846153,-99999.0,0.0020321366666666662,0.0020588684615384613,-99999.0
16,0.00202304,1543284000,0.0020235,0.002,0.00201587,84.8176789,0.17060004,0.00201137,0.27114093666666755,2.0403436938461534,-99999.0,0.0020269033333333328,0.002059823846153846,-99999.0
