,date,open,high,low,close,volume,avg_vol_3,avg_vol_13,avg_vol_34,avg_close_3,avg_close_13,avg_close_34
0,1525132800000,0.00023193,0.00025550,0.00023135,0.00025520,411690.00000000,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
1,1525134600000,0.00025520,0.00030000,0.00025374,0.00026998,4108327.00000000,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
2,1525136400000,0.00026996,0.00028998,0.00026216,0.00026276,1766307.00000000,2095441.3333333333,-99999.0,-99999.0,0.0002626466666666667,-99999.0,-99999.0
3,1525138200000,0.00026397,0.00026450,0.00024287,0.00024456,1309896.00000000,2394843.3333333335,-99999.0,-99999.0,0.0002591,-99999.0,-99999.0
4,1525140000000,0.00024539,0.00025763,0.00024539,0.00025156,864602.00000000,1313601.6666666667,-99999.0,-99999.0,0.00025296,-99999.0,-99999.0
5,1525141800000,0.00025089,0.00025188,0.00024200,0.00024355,715885.00000000,963461.0,-99999.0,-99999.0,0.00024655666666666663,-99999.0,-99999.0
6,1525143600000,0.00024355,0.00025296,0.00024355,0.00024870,532669.00000000,704385.3333333334,-99999.0,-99999.0,0.0002479366666666666,-99999.0,-99999.0
7,1525145400000,0.00024870,0.00024955,0.00024681,0.00024954,134128.00000000,460894.0,-99999.0,-99999.0,0.00024726333333333333,-99999.0,-99999.0
8,1525147200000,0.00024953,0.00024997,0.00024247,0.00024378,164262.00000000,277019.6666666667,-99999.0,-99999.0,0.00024734000000000003,-99999.0,-99999.0
9,1525149000000,0.00024373,0.00024511,0.00023683,0.00024004,329675.00000000,209355.0,-99999.0,-99999.0,0.0002444533333333334,-99999.0,-99999.0
10,1525150800000,0.00024174,0.00024287,0.00024025,0.00024151,55367.00000000,183101.33333333334,-99999.0,-99999.0,0.00024177666666666672,-99999.0,-99999.0
11,1525152600000,0.00024202,0.00024545,0.00024051,0.00024196,125514.00000000,170185.33333333334,-99999.0,-99999.0,0.00024117000000000008,-99999.0,-99999.0
12,1525154400000,0.00024215,0.00024359,0.00023951,0.00024093,69954.00000000,83611.66666666667,814482.7692307692,-99999.0,0.00024146666666666674,0.00024877461538461534,-99999.0
13,1525156200000,0.00023990,0.00024702,0.00023961,0.00024505,167219.00000000,120895.66666666667,795677.3076923077,-99999.0,0.00024264666666666676,0.0002479938461538461,-99999.0
14,1525158000000,0.00024631,0.00025033,0.00024350,0.00024624,214991.00000000,150721.33333333334,496189.92307692306,-99999.0,0.0002440733333333334,0.0002461676923076923,-99999.0
15,1525159800000,0.00024624,0.00024946,0.00024461,0.00024648,187978.00000000,190062.66666666666,374780.0,-99999.0,0.0002459233333333334,0.0002449153846153846,-99999.0
