,date,open,high,low,close,volume,avg_vol_3,avg_vol_13,avg_vol_34,avg_close_3,avg_close_13,avg_close_34
0,1525132800000,0.02614500,0.02622600,0.02605100,0.02616000,1389.29600000,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
1,1525134600000,0.02614700,0.02615000,0.02560000,0.02567500,2848.29800000,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
2,1525136400000,0.02567200,0.02583800,0.02550000,0.02565000,2115.63600000,2117.7433333333333,-99999.0,-99999.0,0.02582833333333333,-99999.0,-99999.0
3,1525138200000,0.02565200,0.02579700,0.02554700,0.02569900,978.72500000,1980.8863333333331,-99999.0,-99999.0,0.025674666666666665,-99999.0,-99999.0
4,1525140000000,0.02568900,0.02603700,0.02567800,0.02596600,860.90100000,1318.4206666666666,-99999.0,-99999.0,0.025771666666666665,-99999.0,-99999.0
5,1525141800000,0.02595800,0.02600400,0.02578600,0.02591400,877.09900000,905.5749999999999,-99999.0,-99999.0,0.02585966666666666,-99999.0,-99999.0
6,1525143600000,0.02586100,0.02590000,0.02563200,0.02580300,853.15100000,863.717,-99999.0,-99999.0,0.025894333333333325,-99999.0,-99999.0
7,1525145400000,0.02580300,0.02583600,0.02555100,0.02558600,1285.08500000,1005.1116666666667,-99999.0,-99999.0,0.025767666666666657,-99999.0,-99999.0
8,1525147200000,0.02558300,0.02568700,0.02550100,0.02563200,1109.88000000,1082.7053333333333,-99999.0,-99999.0,0.02567366666666666,-99999.0,-99999.0
9,1525149000000,0.02563600,0.02585200,0.02558800,0.02572300,1310.79500000,1235.2533333333333,-99999.0,-99999.0,0.025646999999999993,-99999.0,-99999.0
10,1525150800000,0.02570900,0.02579200,0.02564700,0.02577500,426.13100000,948.9353333333335,-99999.0,-99999.0,0.025709999999999993,-99999.0,-99999.0
11,1525152600000,0.02577300,0.02577300,0.02564700,0.02564700,471.75500000,736.2270000000002,-99999.0,-99999.0,0.02571499999999999,-99999.0,-99999.0
12,1525154400000,0.02567700,0.02569100,0.02555000,0.02564200,820.85600000,572.9140000000001,1180.5852307692307,-99999.0,0.025687999999999992,0.02575938461538461,-99999.0
13,1525156200000,0.02564100,0.02575300,0.02556400,0.02567800,737.29000000,676.6336666666667,1130.430923076923,-99999.0,0.02565566666666666,0.025722307692307687,-99999.0
14,1525158000000,0.02571600,0.02587800,0.02567700,0.02586600,938.86200000,832.3360000000001,983.5512307692305,-99999.0,0.02572866666666666,0.025736999999999993,-99999.0
15,1525159800000,0.02586600,0.02603500,0.02580200,0.02587300,1101.26000000,925.8040000000001,905.5223076923074,-99999.0,0.02580566666666666,0.025754153846153836,-99999.0
16,1525161600000,0.02586600,0.02592200,0.02580000,0.02586600,767.44000000,935.8540000000002,889.2696153846152,-99999.0,0.025868333333333327,0.02576699999999999,-99999.0
17,1525163400000,0.02588800,0.02600200,0.02581000,0.02600100,555.45600000,808.0520000000001,865.773846153846,-99999.0,0.025913333333333326,0.025769692307692302,-99999.0
18,1525165200000,0.02598300,0.02616900,0.02590900,0.02616000,1334.23600000,885.7106666666668,900.9382307692306,-99999.0,0.026008999999999994,0.02578861538461538,-99999.0
19,1525167000000,0.02615300,0.02629300,0.02606300,0.02629200,618.87700000,836.1896666666668,882.9171538461537,-99999.0,0.026150999999999994,0.02582623076923076,-99999.0
20,1525168800000,0.02629200,0.02638400,0.02614000,0.02636600,1004.47700000,985.8633333333333,861.331923076923,-99999.0,0.026272666666666663,0.025886230769230762,-99999.0
21,1525170600000,0.02636600,0.02640000,0.02618900,0.02639000,475.43500000,699.5963333333333,812.5284615384614,-99999.0,0.026349333333333325,0.025944538461538456,-99999.0
22,1525172400000,0.02639100,0.02651500,0.02635000,0.02644800,996.23000000,825.3806666666666,788.3311538461537,-99999.0,0.02640133333333333,0.026000307692307687,-99999.0
23,1525174200000,0.02643100,0.02653200,0.02640000,0.02642800,941.14900000,804.2713333333332,827.947923076923,-99999.0,0.02642199999999999,0.026050538461538455,-99999.0
24,1525176000000,0.02640700,0.02648700,0.02640000,0.02641900,1689.38900000,1208.9226666666666,921.6120769230768,-99999.0,0.02643166666666666,0.026109923076923076,-99999.0
25,1525177800000,0.02641800,0.02645100,0.02618400,0.02634700,1573.05800000,1401.1986666666664,979.4737692307692,-99999.0,0.02639799999999999,0.026164153846153844,-99999.0
26,1525179600000,0.02634600,0.02634600,0.02585800,0.02598200,1749.70400000,1670.7169999999996,1057.3517692307692,-99999.0,0.02624933333333333,0.026187538461538463,-99999.0
27,1525181400000,0.02596000,0.02612100,0.02586000,0.02596800,1329.29600000,1550.6859999999997,1087.385153846154,-99999.0,0.026098999999999997,0.026195384615384617,-99999.0
28,1525183200000,0.02596400,0.02599000,0.02588700,0.02592200,1127.61600000,1402.205333333333,1089.4125384615386,-99999.0,0.025957333333333332,0.026199153846153848,-99999.0
29,1525185000000,0.02591900,0.02598900,0.02584000,0.02595700,695.29000000,1050.7339999999997,1083.8625384615386,-99999.0,0.025949,0.026206153846153848,-99999.0
30,1525186800000,0.02595000,0.02620500,0.02595000,0.02604200,860.31400000,894.4066666666664,1107.313153846154,-99999.0,0.025973666666666662,0.026209307692307695,-99999.0
31,1525188600000,0.02601000,0.02627600,0.02601000,0.02610500,843.00800000,799.5373333333331,1069.5263846153846,-99999.0,0.026034666666666664,0.026205076923076925,-99999.0
32,1525190400000,0.02611200,0.02635600,0.02610500,0.02629800,942.13900000,881.8203333333331,1094.3926923076922,-99999.0,0.02614833333333333,0.026205538461538464,-99999.0
