,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.00061537,1536336000,0.00066599,0.00060522,0.00066599,13275.00867458,8.17809871,0.00061605
1,0.00061997,1536343200,0.00062196,0.00060715,0.00062196,1317.23505105,0.81750289,0.00062062
2,0.0006166,1536350400,0.00062105,0.00060644,0.00061998,482.40169276,0.2959483,0.00061348
3,0.000606,1536357600,0.00062235,0.000606,0.0006166,916.01516168,0.56572581,0.00061759
4,0.00060708,1536364800,0.00061904,0.00060533,0.0006135,461.04159819,0.2827149,0.0006132
5,0.00060591,1536372000,0.00060591,0.000602,0.00060591,365.56549911,0.22049283,0.00060315
6,0.0006,1536379200,0.00060591,0.0006,0.00060591,246.37420032,0.14839248,0.0006023
7,0.00060311,1536386400,0.00060311,0.00059774,0.00060178,163.53640189,0.09787525,0.00059849
8,0.00061111,1536393600,0.00061415,0.00060505,0.00060505,184.99903648,0.11280453,0.00060975
9,0.0006055,1536400800,0.000618,0.0006055,0.00061111,307.14077441,0.18733251,0.00060992
10,0.00060704,1536408000,0.00061041,0.0006025,0.0006055,80.62958082,0.04883786,0.0006057
11,0.00060098,1536415200,0.00061058,0.00060098,0.00060704,919.10406072,0.55784244,0.00060694
12,0.00058567,1536422400,0.00060736,0.00058567,0.00060219,4288.97911505,2.56967157,0.00059913
13,0.00058874,1536429600,0.0006034,0.00058312,0.00059516,1049.02030402,0.62012773,0.00059114
14,0.00058229,1536436800,0.0005922,0.00058047,0.00058967,271.07940846,0.15854912,0.00058488
15,0.00059664,1536444000,0.00059664,0.000584,0.00058491,45.66247105,0.02684411,0.00058788
16,0.00058235,1536451200,0.00059287,0.00057702,0.00058738,793.75879064,0.45842717,0.00057753
17,0.00056798,1536458400,0.00058149,0.00056001,0.00058148,681.33580071,0.38546477,0.00056574
18,0.00056734,1536465600,0.00056734,0.0005629,0.0005629,26.7857,0.01513303,0.00056496
19,0.000574,1536472800,0.00057522,0.0005704,0.0005704,237.89658011,0.13641145,0.0005734
20,0.00057524,1536480000,0.00057524,0.00056578,0.00057379,1168.57584224,0.66991237,0.00057327
21,0.00058146,1536487200,0.00058176,0.00057169,0.00057529,1020.12045582,0.5926862,0.00058099
22,0.00058567,1536494400,0.00058567,0.00058041,0.00058041,37.93493236,0.02204675,0.00058117
23,0.000572,1536501600,0.00058548,0.000572,0.00058548,284.54165221,0.16463695,0.0005786
24,0.00057507,1536508800,0.00057711,0.00056876,0.00057711,504.34475483,0.28850457,0.00057203
25,0.00057765,1536516000,0.00057765,0.00057294,0.00057429,205.33010321,0.11790355,0.00057421
26,0.0005844,1536523200,0.00058486,0.00057475,0.00057652,283.76429249,0.16552271,0.00058331
27,0.00057525,1536530400,0.00058467,0.00057427,0.00057571,438.85766535,0.25247679,0.0005753
28,0.00058371,1536537600,0.00058371,0.00057643,0.00057643,73.24520928,0.04254359,0.00058083
29,0.0005742,1536544800,0.0005814,0.0005742,0.0005814,69.7994668,0.04057512,0.0005813
30,0.00057241,1536552000,0.00058017,0.00057058,0.00058017,4690.44020525,2.68077573,0.00057154
31,0.00057406,1536559200,0.00057581,0.0005723,0.00057308,869.43250045,0.49838027,0.00057322
