,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.14409381,1503684000,0.145,0.1418,0.14276962,1285.08725893,183.65154826,0.14290978
1,0.14304752,1503691200,0.14500001,0.14294605,0.14409384,971.78911607,139.99028581,0.14405418
2,0.14473213,1503698400,0.14675828,0.1430475,0.14363447,1585.38533718,230.27659785,0.1452496
3,0.145,1503705600,0.14675829,0.14412445,0.14474072,1115.11860266,162.37191972,0.14560955
4,0.14582251,1503712800,0.14746478,0.1445001,0.14500008,1332.54307945,194.32257515,0.14582836
5,0.14527489,1503720000,0.14674109,0.14432546,0.14584437,605.22359539,88.1178304,0.14559549
6,0.14457364,1503727200,0.14585515,0.14457364,0.14527495,702.54538185,102.09013419,0.14531464
7,0.14702318,1503734400,0.1473,0.1443,0.14457363,991.80339344,144.82672063,0.14602361
8,0.14550004,1503741600,0.14671396,0.14510001,0.14671396,551.80754603,80.46369965,0.14581841
9,0.145,1503748800,0.147,0.14400002,0.14550004,1439.94858044,209.62233062,0.14557626
10,0.14280001,1503756000,0.1455112,0.14199999,0.14484,3229.33094793,462.58947491,0.14324622
11,0.14650009,1503763200,0.14689015,0.1427,0.14280001,1078.60450251,155.97968626,0.14461249
12,0.1436564,1503770400,0.14689003,0.143,0.14689003,701.83383691,101.32657956,0.14437403
13,0.14290303,1503777600,0.14429999,0.14277657,0.1436564,843.26037796,120.89884785,0.14337072
14,0.14264934,1503784800,0.14444,0.142,0.14290413,1150.01933641,164.41239841,0.14296489
15,0.1410012,1503792000,0.14399623,0.14100101,0.142649,1003.58258159,143.0719784,0.14256124
16,0.14115637,1503799200,0.14299999,0.14097092,0.14100119,789.65029098,111.70274869,0.1414585
17,0.13880037,1503806400,0.14181711,0.138,0.14116005,1685.77911232,235.40372268,0.1396409
18,0.13799979,1503813600,0.13999938,0.1361,0.13923911,1614.36184679,222.96309958,0.13811222
19,0.13588195,1503820800,0.13829799,0.13588195,0.1376104,1853.41020752,254.11784837,0.13710825
20,0.13693582,1503828000,0.13989995,0.13432569,0.135882,2787.55127619,380.82236175,0.13661537
21,0.139,1503835200,0.139,0.13450001,0.13693573,1174.62219976,160.40984817,0.13656292
22,0.14550073,1503842400,0.15065119,0.13863378,0.13899999,7257.0885823,1058.68811651,0.14588331
