,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.0365439,1503684000,0.0365439,0.03490769,0.03580465,65.20852832,2.31915004,0.03556513
1,0.03630776,1503691200,0.0365439,0.03572031,0.0365439,29.02036263,1.05465511,0.0363419
2,0.03589323,1503698400,0.03669677,0.03589199,0.03630776,58.32719215,2.12303077,0.03639864
3,0.0375103,1503705600,0.0375103,0.03605776,0.03610735,123.1475487,4.56907428,0.03710243
4,0.03659521,1503712800,0.03790455,0.03658348,0.03751008,83.30813656,3.1025275,0.03724159
5,0.03713943,1503720000,0.03739997,0.03630478,0.03709,174.78800799,6.48346099,0.03709328
6,0.03639012,1503727200,0.03726836,0.03507428,0.03713942,349.88102797,12.51536494,0.03577034
7,0.0375,1503734400,0.03771486,0.03611789,0.03637892,172.56640073,6.38852545,0.03702067
8,0.03842285,1503741600,0.0385,0.0375,0.03771486,241.5848721,9.23708297,0.03823535
9,0.0384531,1503748800,0.03860656,0.03730976,0.03842283,177.97984444,6.7599994,0.03798182
10,0.0388267,1503756000,0.03949175,0.03842788,0.0384631,407.70708473,15.91582095,0.03903739
11,0.04026815,1503763200,0.04065601,0.03874752,0.03882669,256.35971103,10.15607437,0.03961649
12,0.0467425,1503770400,0.05364685,0.04021399,0.04026815,2911.28559134,136.33695306,0.04683049
13,0.0464792,1503777600,0.04794947,0.04349999,0.0467425,1226.19612227,55.62238475,0.04536173
14,0.04108712,1503784800,0.0465,0.04002137,0.04602244,667.17826519,28.20818358,0.04227982
15,0.04252663,1503792000,0.04321977,0.04108712,0.04115795,232.18085672,9.83425945,0.04235603
16,0.04687889,1503799200,0.0468789,0.04235818,0.04252664,403.19894202,18.02409602,0.04470273
17,0.046,1503806400,0.0482,0.0452,0.0468788,628.5937718,29.76002941,0.04734381
18,0.04450007,1503813600,0.0463,0.04343006,0.04560138,440.44770686,19.56884238,0.04442943
19,0.04594452,1503820800,0.047,0.04410453,0.04448648,329.64452373,15.22160832,0.04617582
20,0.0448,1503828000,0.04629984,0.04370502,0.04594452,307.95283292,13.77908087,0.04474412
