,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.05753076,1493128800,0.05819952,0.0575,0.05800129,1641.40267186,94.89066316,0.05781071
1,0.05744884,1493136000,0.05763999,0.0566,0.05753077,2559.6329938,146.17873506,0.05710925
2,0.05686999,1493143200,0.05734165,0.0566,0.05729,1216.54992903,69.22643016,0.05690389
3,0.05702,1493150400,0.05723694,0.056701,0.05687998,913.50968594,52.05766558,0.05698644
4,0.05681276,1493157600,0.0570569,0.05660502,0.0570569,944.04625262,53.62551799,0.0568039
5,0.057,1493164800,0.057001,0.05649661,0.05681275,1429.11031198,80.95202271,0.05664504
6,0.05655999,1493172000,0.05700001,0.0563,0.057,1575.75073052,89.16850077,0.05658794
7,0.05644005,1493179200,0.05654,0.05611,0.05654,1050.10911992,59.144907,0.05632262
8,0.05626703,1493186400,0.0568,0.05608628,0.05643121,2078.59497959,117.1731767,0.05637133
9,0.0563,1493193600,0.05649998,0.056,0.05627997,1864.59931472,104.65349522,0.05612653
10,0.05641,1493200800,0.05700795,0.056,0.05629999,3945.12651013,223.45804023,0.05664153
11,0.0551,1493208000,0.05644831,0.05404737,0.05637757,12157.22221976,670.95907697,0.05519016
12,0.05553953,1493215200,0.05559995,0.05488545,0.05509999,4797.22165169,265.10255015,0.05526168
13,0.05499,1493222400,0.05553937,0.054901,0.05553937,3180.58906312,175.00762894,0.05502365
14,0.0557805,1493229600,0.05580243,0.054901,0.05495536,2636.49009889,146.05320141,0.05539683
15,0.05588998,1493236800,0.05618,0.05536949,0.05578051,2945.22167897,164.75957736,0.05594131
16,0.05592,1493244000,0.05615999,0.05549496,0.05587999,2039.19398103,113.91594526,0.05586322
17,0.0554,1493251200,0.05627,0.0554,0.05592,2671.25063309,149.16897585,0.05584237
18,0.05533802,1493258400,0.05572652,0.0552,0.05539981,2525.65572073,140.08243668,0.05546378
19,0.05506301,1493265600,0.0557,0.05472502,0.05536908,1786.43123248,98.60491579,0.05519659
20,0.05517,1493272800,0.0553016,0.05480098,0.05506302,2150.80260042,118.27910975,0.05499301
21,0.055582,1493280000,0.05577353,0.0551,0.05517991,2874.3081634,159.09640777,0.0553512
22,0.05625,1493287200,0.05642,0.05524659,0.05566999,4365.96170925,244.79873971,0.05606983
23,0.0596,1493294400,0.06,0.05611,0.05626,18070.63393875,1056.09503926,0.05844261
24,0.05890002,1493301600,0.05960395,0.05806279,0.0596,7345.34270307,432.40787528,0.0588683
25,0.06148653,1493308800,0.06175,0.0587,0.05890002,14280.47467006,862.35472272,0.06038697
26,0.06099991,1493316000,0.062,0.06025004,0.0614865,7268.3535919,444.58695077,0.06116749
27,0.06015306,1493323200,0.0609999,0.05941997,0.0609999,4442.99824947,267.5107551,0.06020951
28,0.05948134,1493330400,0.06058436,0.0589,0.06015305,4727.35785039,282.4459027,0.05974709
29,0.0594309,1493337600,0.06094693,0.05863,0.05948134,6667.9961857,399.63416128,0.05993317
30,0.0602,1493344800,0.06023992,0.05875,0.0594308,5730.46678125,339.77426324,0.05929259
31,0.05853829,1493352000,0.06034024,0.0583,0.06008258,4006.40272944,236.06789238,0.05892265
32,0.059704,1493359200,0.05994985,0.05853826,0.05853828,3482.89661136,206.52965376,0.05929824
33,0.06042,1493366400,0.06104559,0.05968046,0.059704,4520.01464192,273.46515947,0.06050094
34,0.06021692,1493373600,0.06050177,0.05953825,0.06035211,5292.62112453,317.67208122,0.06002169
35,0.05992019,1493380800,0.0609914,0.0598,0.06021692,4570.47117347,276.42958155,0.06048163
36,0.05991154,1493388000,0.061,0.05956697,0.05992019,3411.35261107,205.48506222,0.06023565
37,0.06043439,1493395200,0.060499,0.05956696,0.05991154,2875.00311525,172.84539468,0.06012007
38,0.06180999,1493402400,0.0622,0.06036577,0.06043438,8540.88181918,524.03675915,0.06135628
39,0.06205229,1493409600,0.06321494,0.06110999,0.06175999,7649.73734236,476.28904619,0.06226214
40,0.0604,1493416800,0.06268167,0.06028069,0.06205229,6465.08105206,396.39304006,0.06131292
41,0.06168723,1493424000,0.06172897,0.0602807,0.0602807,3794.3003399,232.20106646,0.06119733
42,0.06200032,1493431200,0.06203208,0.0609973,0.06159999,3239.00420005,198.91133656,0.06141126
43,0.06284797,1493438400,0.0629,0.06185238,0.06200032,4455.69765162,278.11599314,0.06241805
44,0.06620011,1493445600,0.06620011,0.062,0.06289994,20349.74526625,1300.04075237,0.06388486
45,0.07092424,1493452800,0.074,0.06599,0.06620163,66080.40811111,4684.38817865,0.07088921
46,0.07366,1493460000,0.07719998,0.07080002,0.07092424,38776.00624613,2869.65459912,0.07400593
47,0.07099,1493467200,0.07439217,0.07,0.07367999,24033.04235034,1734.39917897,0.07216727
48,0.07085,1493474400,0.07157947,0.06859266,0.07098,25986.34745877,1818.25500501,0.06996962
49,0.071808,1493481600,0.0723,0.07042986,0.07085287,16674.38918975,1191.53233084,0.07145882
50,0.07236,1493488800,0.0727,0.0711968,0.07180801,6485.1036968,466.35231471,0.07191131
51,0.07334399,1493496000,0.07460001,0.07234,0.07235,8096.40579974,595.07804978,0.07349903
52,0.07140018,1493503200,0.07378887,0.0714,0.07334395,5820.9945053,423.46810964,0.07274841
53,0.0713147,1493510400,0.07227188,0.07,0.0715,6371.25228064,453.14696184,0.07112368
54,0.07199857,1493517600,0.07199857,0.07087165,0.07107117,2659.1333933,189.8852387,0.07140869
55,0.07167432,1493524800,0.07239876,0.0708,0.07199857,4669.54610499,334.72979048,0.07168358
56,0.07359001,1493532000,0.0736001,0.07088622,0.07155312,5596.38002275,404.18337358,0.07222228
57,0.07249915,1493539200,0.07414394,0.0721,0.0736001,5898.75549406,431.81360352,0.07320418
58,0.07252,1493546400,0.0732425,0.07133,0.07249907,4995.29067275,361.51323353,0.07237081
59,0.07268004,1493553600,0.07284337,0.07175208,0.07252,3746.90337883,270.66778619,0.07223772
60,0.07095,1493560800,0.07274971,0.07092002,0.07274966,5942.47813401,425.56997985,0.0716149
61,0.07129987,1493568000,0.0718,0.07001226,0.0711,6961.65079441,492.95843195,0.07081056
62,0.07,1493575200,0.07129986,0.06902268,0.07110004,7843.49126043,548.66861594,0.06995209
63,0.0670174,1493582400,0.070189,0.06659999,0.07,20494.58164398,1392.78286133,0.06795858
64,0.06818037,1493589600,0.06881872,0.06656058,0.06710001,8073.82196648,547.13607307,0.06776667
65,0.0680596,1493596800,0.06861697,0.0668,0.06818037,7055.73222622,477.38192611,0.06765873
66,0.06734532,1493604000,0.06856458,0.0665,0.06847423,5353.4002055,362.78020974,0.06776631
67,0.06918975,1493611200,0.06949993,0.06734532,0.06734533,10047.65924863,687.40012856,0.06841395
68,0.07089977,1493618400,0.07100839,0.06886194,0.06918975,8579.11440084,602.09282623,0.07018123
69,0.06993516,1493625600,0.07088999,0.0678,0.07088999,7031.31660895,487.30879676,0.06930548
70,0.06938998,1493632800,0.0699706,0.06851508,0.06967501,3255.84166667,225.97187063,0.06940505
71,0.06800301,1493640000,0.06943302,0.06800016,0.06929661,4801.22668657,329.9181181,0.06871538
72,0.06464294,1493647200,0.06824427,0.06450097,0.06824427,15045.69853081,994.83369356,0.0661208
73,0.0622608,1493654400,0.06528319,0.05699999,0.06464294,24518.46418709,1509.09377242,0.06154927
74,0.06149999,1493661600,0.06290759,0.0602,0.06226077,8587.84938049,532.01638942,0.06194989
75,0.06014001,1493668800,0.06196673,0.06004303,0.06149999,7828.88596104,478.22795493,0.06108505
76,0.06184813,1493676000,0.0621,0.0587745,0.06014002,6684.06806063,404.16704825,0.06046722
77,0.06248467,1493683200,0.06319808,0.06157432,0.06202484,5604.83074662,350.67679803,0.06256688
78,0.06178989,1493690400,0.06285409,0.06060014,0.06248467,3142.80595328,193.3951464,0.06153582
79,0.0604,1493697600,0.06189804,0.0599685,0.06179,3423.53529432,207.52855639,0.0606182
80,0.06246998,1493704800,0.06251625,0.0604,0.06040002,2307.97673153,141.90081656,0.06148277
81,0.06038352,1493712000,0.0625,0.06038352,0.06226005,3608.5775339,221.30107649,0.0613264
82,0.05847519,1493719200,0.06055271,0.05604613,0.06038353,14624.25052732,850.58626106,0.05816272
83,0.05846924,1493726400,0.059,0.05651504,0.05847519,11560.1907897,665.29705243,0.05755069
84,0.05857582,1493733600,0.060748,0.05765063,0.05846924,10261.3205879,608.36032958,0.05928674
85,0.05996,1493740800,0.06019279,0.05830002,0.05857582,3818.13678215,226.52918983,0.05932977
86,0.06047429,1493748000,0.06205427,0.05939124,0.05996,8171.26258276,496.94609672,0.06081631
87,0.05988292,1493755200,0.06095876,0.05979538,0.06047426,4938.32903475,297.17431002,0.06017709
88,0.05953998,1493762400,0.05997254,0.05897519,0.05982007,3041.98947241,181.17705726,0.05955873
89,0.05775994,1493769600,0.06023919,0.0568,0.05943565,8574.50901668,501.46459966,0.05848318
90,0.05874999,1493776800,0.05918829,0.05740005,0.05775993,3138.76778724,183.53428799,0.05847335
91,0.0585968,1493784000,0.05892375,0.05818444,0.05854019,2188.90038402,128.15337426,0.05854691
92,0.06124936,1493791200,0.06185002,0.05859475,0.05874964,9005.21170443,546.63117048,0.06070164
93,0.06017978,1493798400,0.0613668,0.05988915,0.06110276,2930.72364749,176.98084559,0.0603881
94,0.059988,1493805600,0.06017978,0.05901856,0.05988914,4082.17074262,242.61211709,0.05943213
95,0.06010289,1493812800,0.06080938,0.05911,0.05991001,4648.89444448,279.32897727,0.06008503
96,0.06150262,1493820000,0.06261588,0.06004561,0.06010289,8770.02021774,539.61563368,0.06152957
97,0.05950009,1493827200,0.06200019,0.05927627,0.06150001,7900.49883616,478.88746581,0.06061483
98,0.05941,1493834400,0.05995172,0.05903,0.05950009,5355.16277166,318.0154274,0.05938482
99,0.06002836,1493841600,0.06059845,0.0583,0.05958997,7825.50861878,465.60353494,0.05949818
100,0.06053111,1493848800,0.06094995,0.05977,0.06002836,3681.82671084,222.40164246,0.06040524
101,0.06114997,1493856000,0.06215136,0.06020449,0.06045301,7476.49079951,458.03271478,0.06126306
102,0.0612,1493863200,0.06122059,0.06016312,0.06114997,3840.29244135,232.58025142,0.06056316
103,0.06178475,1493870400,0.0623,0.0608218,0.0612,5751.91005818,355.20795887,0.06175478
104,0.06163,1493877600,0.06273503,0.06152847,0.06178475,4235.87368693,263.19064429,0.06213373
105,0.06068914,1493884800,0.06186194,0.06030999,0.06163001,5434.43946768,331.32740678,0.06096809
106,0.0620011,1493892000,0.063,0.0606,0.06068914,11713.55914766,728.17009867,0.06216471
107,0.0611999,1493899200,0.06277999,0.0603479,0.06204136,10159.84592102,624.99288281,0.06151598
108,0.0609585,1493906400,0.06125999,0.0598,0.06098001,10678.44556355,645.84895022,0.06048155
109,0.06059329,1493913600,0.06129699,0.06010217,0.0609585,6880.62873148,417.80289066,0.06072161
110,0.06088775,1493920800,0.0612,0.0598,0.06050986,7016.05938317,423.77736688,0.06040105
111,0.06140607,1493928000,0.06231782,0.06041249,0.06088774,10011.65664073,614.86749275,0.06141515
112,0.06053695,1493935200,0.06158,0.06021392,0.06120002,5944.01343142,362.10370166,0.06091905
113,0.06059998,1493942400,0.0612,0.06030101,0.0605999,7255.03395935,440.28543666,0.06068688
114,0.06108022,1493949600,0.06157857,0.06010004,0.06038003,7916.22249636,481.90521712,0.06087565
115,0.06035333,1493956800,0.06108018,0.0601,0.06108018,8703.95945165,526.2519028,0.0604612
116,0.0606,1493964000,0.0610424,0.0601,0.06067212,6164.48455259,373.31113229,0.06055836
