,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.00348623,1503684000,0.00351059,0.00340101,0.0034473,16627.58688356,57.38161975,0.00345098
1,0.00351474,1503691200,0.00352,0.00348471,0.00348639,4214.54287771,14.78017968,0.00350694
2,0.00348065,1503698400,0.00351999,0.00347001,0.00351736,4130.52304918,14.42281931,0.00349176
3,0.00351158,1503705600,0.00351816,0.00344211,0.00348983,16327.60945884,56.82387038,0.00348023
4,0.00347512,1503712800,0.00351483,0.00344177,0.00350264,9995.58685546,34.81124068,0.00348266
5,0.00350332,1503720000,0.00354567,0.00346341,0.00347533,18731.70583312,66.0385632,0.00352549
6,0.00349339,1503727200,0.00352008,0.00347024,0.0035062,5420.69913782,18.92912484,0.003492
7,0.00351732,1503734400,0.00354367,0.00348208,0.00349231,11162.78251615,39.22846479,0.00351421
8,0.00353203,1503741600,0.00354567,0.00350329,0.00351746,8994.32840121,31.69157539,0.0035235
9,0.00352819,1503748800,0.00357974,0.0034992,0.00353575,20753.21142771,73.28887148,0.00353144
10,0.00350761,1503756000,0.00354574,0.00348887,0.00352587,22244.88792889,78.31221403,0.00352045
11,0.00354326,1503763200,0.00354681,0.00348954,0.0035076,17293.27852922,60.94902013,0.00352443
12,0.00354194,1503770400,0.00354926,0.00351,0.003544,12195.97835029,43.11301654,0.00353501
13,0.00351434,1503777600,0.003547,0.0035074,0.00354194,8280.44711093,29.21838525,0.00352859
14,0.00353355,1503784800,0.00353407,0.00349806,0.0035143,7487.45479361,26.2988634,0.00351239
15,0.00348001,1503792000,0.0035321,0.003479,0.003517,7593.06836173,26.60400535,0.00350372
16,0.003532,1503799200,0.00353567,0.00345582,0.00348001,18824.52629065,65.51799078,0.00348045
17,0.00355058,1503806400,0.003618,0.00351921,0.00351921,34761.36948252,124.50764036,0.00358178
18,0.00352863,1503813600,0.00359172,0.0035224,0.00355058,12252.50172908,43.6431425,0.00356197
19,0.00356761,1503820800,0.00358533,0.0035289,0.00353454,10036.03321076,35.77997497,0.00356515
