,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.00301758,1493128800,0.00302998,0.00294728,0.00296803,1242.83585169,3.72596852,0.00299795
1,0.00292022,1493136000,0.00302886,0.00289216,0.00302886,4460.13230724,13.04531274,0.00292487
2,0.00296849,1493143200,0.00299984,0.00292022,0.00292022,659.86026057,1.95691346,0.00296564
3,0.00306748,1493150400,0.0031,0.00296849,0.00296849,2669.29698971,8.19310694,0.00306938
4,0.00308008,1493157600,0.0031,0.00306748,0.00307479,1540.02017462,4.7662598,0.00309493
5,0.00301476,1493164800,0.00307746,0.00296594,0.00307746,773.86476097,2.32127046,0.00299958
6,0.00304243,1493172000,0.00304243,0.00301578,0.00301578,123.02967509,0.37262686,0.00302875
7,0.002986,1493179200,0.00307701,0.00298069,0.00304576,1361.72848037,4.07552102,0.0029929
8,0.00301692,1493186400,0.00301741,0.00298891,0.00298891,1469.793897,4.40195784,0.00299494
9,0.00299847,1493193600,0.00307978,0.00299517,0.00301618,912.31543702,2.76908211,0.00303522
10,0.00298069,1493200800,0.00304205,0.00296848,0.00300058,4309.02067018,12.88985786,0.00299136
11,0.00300523,1493208000,0.00304898,0.00294,0.00298069,927.58130384,2.77512402,0.00299178
12,0.00289635,1493215200,0.00300523,0.00282831,0.00299293,6224.78104336,18.18370495,0.00292117
13,0.00306056,1493222400,0.0031,0.00287784,0.00288451,5974.95649858,18.03649998,0.00301868
14,0.00305493,1493229600,0.0031,0.00305493,0.00306348,677.70157494,2.09406296,0.00308994
15,0.00306748,1493236800,0.00309274,0.00305493,0.00306742,107.28356141,0.33063557,0.00308188
16,0.00302998,1493244000,0.00306756,0.00292021,0.00306756,1861.3647996,5.52999561,0.00297093
17,0.00295634,1493251200,0.00304244,0.0029,0.00302999,2293.57360117,6.70681947,0.00292417
18,0.00300996,1493258400,0.00300996,0.00294697,0.00295634,304.29508231,0.90721922,0.00298137
19,0.00305493,1493265600,0.00305493,0.00296849,0.00300059,661.83669661,2.00029569,0.00302234
20,0.003088,1493272800,0.003088,0.00300601,0.00305492,1360.09638096,4.16161282,0.00305979
21,0.00294735,1493280000,0.00307357,0.00294735,0.00306748,1820.60816208,5.44882513,0.00299285
22,0.00298111,1493287200,0.00307978,0.00296849,0.00296849,2667.05378579,8.02820492,0.00301013
23,0.00300409,1493294400,0.00302998,0.00296849,0.00300409,1559.69039391,4.6594942,0.00298744
24,0.00304243,1493301600,0.00309997,0.00294425,0.00300525,4647.77381198,13.92008713,0.002995
25,0.00301758,1493308800,0.00306303,0.00295635,0.00304798,1077.81845345,3.21549572,0.00298333
26,0.003081,1493316000,0.00309997,0.00300001,0.00302274,2687.7258734,8.20365379,0.00305226
27,0.00304243,1493323200,0.00309998,0.00304243,0.00308102,1948.98136514,6.03577609,0.00309688
28,0.00305195,1493330400,0.00306747,0.00302998,0.00304243,307.97386459,0.93889857,0.00304863
29,0.00308008,1493337600,0.00309999,0.00290825,0.00305194,6642.26719171,19.87280429,0.00299187
30,0.00299294,1493344800,0.00309274,0.00299294,0.00308008,475.3107326,1.4359626,0.0030211
31,0.0030002,1493352000,0.00306484,0.00298001,0.00299294,595.18968139,1.79199264,0.00301079
32,0.00310545,1493359200,0.003114,0.00296849,0.00300003,3814.5321105,11.70360792,0.00306816
33,0.0031345,1493366400,0.0031345,0.00309274,0.003114,406.23701797,1.26883418,0.00312338
34,0.00306317,1493373600,0.0031434,0.0029502,0.00313104,1895.66856958,5.75181573,0.00303418
35,0.00313601,1493380800,0.00313601,0.00301,0.00306273,3464.78357396,10.60112753,0.00305967
36,0.00316977,1493388000,0.00318914,0.00301,0.00313627,4259.40404758,13.20130131,0.00309933
37,0.00319115,1493395200,0.00319585,0.00316422,0.00316423,940.20395899,2.99548808,0.00318599
38,0.0031998,1493402400,0.0032,0.00316421,0.00319584,803.70256098,2.55516448,0.00317924
39,0.00319514,1493409600,0.00319954,0.003169,0.00319954,385.05399451,1.22635482,0.00318489
40,0.00324778,1493416800,0.0032539,0.00318279,0.00319514,1119.23977742,3.60233219,0.00321855
41,0.00327547,1493424000,0.0033,0.00325136,0.0032539,731.98706456,2.40502157,0.0032856
42,0.00322956,1493431200,0.0033,0.00322956,0.00327548,1667.88422161,5.44824203,0.00326655
43,0.00334935,1493438400,0.00334935,0.00318507,0.00323546,2160.21342142,7.09246413,0.00328322
44,0.00334896,1493445600,0.0034,0.00334895,0.00334896,2084.26370704,7.01770844,0.00336699
45,0.00327412,1493452800,0.00340014,0.00325,0.00337085,4145.35513028,13.7598554,0.00331934
46,0.0034,1493460000,0.0034,0.00327547,0.00327547,2841.39311469,9.51902291,0.00335012
47,0.0033847,1493467200,0.003399,0.00332964,0.00337085,4329.71801017,14.56466388,0.00336388
48,0.00338453,1493474400,0.00345481,0.00332964,0.0033847,7814.42775341,26.5794882,0.00340133
49,0.00337085,1493481600,0.00339663,0.00331898,0.00337085,3389.0039229,11.32861447,0.00334275
50,0.0033986,1493488800,0.003412,0.00329001,0.0033847,1525.80188996,5.12347685,0.00335789
51,0.00331601,1493496000,0.00343251,0.00323543,0.00340269,2729.27427686,9.0933492,0.00333178
52,0.00332964,1493503200,0.0033462,0.00331601,0.00332629,78.91895067,0.2633422,0.00333686
53,0.003358,1493510400,0.00338741,0.00324873,0.0033297,1642.73568922,5.44715448,0.0033159
54,0.00343218,1493517600,0.0035,0.00337085,0.00338224,4207.82841637,14.51917409,0.00345051
55,0.00344919,1493524800,0.00348022,0.0033961,0.00341524,749.77966224,2.56651019,0.00342301
56,0.00343393,1493532000,0.00349999,0.00342628,0.00346531,1012.95526245,3.51749184,0.0034725
57,0.00338172,1493539200,0.00349999,0.00336237,0.0034663,2529.83126605,8.63878712,0.00341476
58,0.00338162,1493546400,0.0034663,0.003358,0.00340145,1745.8428017,5.92679705,0.0033948
59,0.00341976,1493553600,0.00343218,0.00338162,0.00338162,343.12829291,1.170375,0.00341089
60,0.00336483,1493560800,0.003429,0.00331999,0.00341532,2501.14736833,8.37302375,0.00334767
61,0.003319,1493568000,0.00338015,0.00331899,0.00333717,1115.65743706,3.73121304,0.0033444
62,0.00335145,1493575200,0.00342082,0.00331898,0.00331899,2012.45012862,6.73322297,0.00334578
63,0.00339839,1493582400,0.00343127,0.00330959,0.00335153,2163.18489459,7.29317447,0.00337149
