date,symbol,type,amnt,price,current_balance 
1486807200,ARDR,none,-1,2.105e-05,1.0 
1490515200,ARDR,none,-1,2.277e-05,1.0 
1490572800,ARDR,none,-1,2.293e-05,1.0 
1490601600,ARDR,none,-1,2.404e-05,1.0 
1490616000,ARDR,none,-1,2.185e-05,1.0 
1490630400,ARDR,none,-1,2.055e-05,1.0 
1490659200,ARDR,none,-1,2e-05,1.0 
1490673600,ARDR,none,-1,1.917e-05,1.0 
1490745600,ARDR,none,-1,2.005e-05,1.0 
1490817600,ARDR,none,-1,2.086e-05,1.0 
1490968800,ARDR,none,-1,2e-05,1.0 
1491206400,ARDR,none,-1,2.37e-05,1.0 
1491220800,ARDR,none,-1,2.124e-05,1.0 
1491235200,ARDR,none,-1,2.176e-05,1.0 
1491249600,ARDR,none,-1,2.103e-05,1.0 
1491256800,ARDR,none,-1,1.9600000000000002e-05,1.0 
1491264000,ARDR,none,-1,1.99e-05,1.0 
1491271200,ARDR,none,-1,1.99e-05,1.0 
1492567200,ARDR,buy,0.1,2.589e-05,0.9490641599766861 
1492574400,ARDR,buy,0.1,2.7000000000000002e-05,0.8961030155987753 
1492581600,ARDR,buy,0.1,2.847e-05,0.8407027733014941 
1492588800,ARDR,buy,0.1,2.732e-05,0.7871883187552424 
1492596000,ARDR,buy,0.1,2.758e-05,0.733233753918274 
1492603200,ARDR,buy,0.1,2.649e-05,0.6811820778818982 
1492610400,ARDR,buy,0.1,2.655e-05,0.6290215920738533 
1492617600,ARDR,buy,0.1,2.6899999999999997e-05,0.5762360568246491 
1492624800,ARDR,buy,0.1,2.7000000000000002e-05,0.5232749124467382 
1492689600,ARDR,none,-1,2.42e-05,0.5232749124467382 
1492704000,ARDR,none,-1,2.345e-05,0.5232749124467382 
1492718400,ARDR,none,-1,2.395e-05,0.5232749124467382 
1492725600,ARDR,none,-1,2.429e-05,0.5232749124467382 
1492732800,ARDR,none,-1,2.397e-05,0.5232749124467382 
1492740000,ARDR,none,-1,2.408e-05,0.5232749124467382 
1492747200,ARDR,none,-1,2.357e-05,0.5232749124467382 
1492754400,ARDR,none,-1,2.382e-05,0.5232749124467382 
1492761600,ARDR,none,-1,2.309e-05,0.5232749124467382 
1492768800,ARDR,none,-1,2.272e-05,0.5232749124467382 
1492783200,ARDR,none,-1,2.294e-05,0.5232749124467382 
1492790400,ARDR,none,-1,2.3199999999999998e-05,0.5232749124467382 
1492797600,ARDR,none,-1,2.359e-05,0.5232749124467382 
1492804800,ARDR,none,-1,2.325e-05,0.5232749124467382 
1492812000,ARDR,none,-1,2.333e-05,0.5232749124467382 
1492819200,ARDR,none,-1,2.306e-05,0.5232749124467382 
1492826400,ARDR,none,-1,2.3800000000000003e-05,0.5232749124467382 
1492833600,ARDR,none,-1,2.459e-05,0.5232749124467382 
1492840800,ARDR,none,-1,2.424e-05,0.5232749124467382 
1492848000,ARDR,none,-1,2.487e-05,0.5232749124467382 
1492855200,ARDR,none,-1,2.489e-05,0.5232749124467382 
1492862400,ARDR,none,-1,2.567e-05,0.5232749124467382 
1492876800,ARDR,none,-1,2.45e-05,0.5232749124467382 
1492891200,ARDR,none,-1,2.469e-05,0.5232749124467382 
1492898400,ARDR,none,-1,2.478e-05,0.5232749124467382 
1492905600,ARDR,none,-1,2.482e-05,0.5232749124467382 
1492912800,ARDR,none,-1,2.49e-05,0.5232749124467382 
1492920000,ARDR,none,-1,2.502e-05,0.5232749124467382 
1492927200,ARDR,none,-1,2.51e-05,0.5232749124467382 
1492934400,ARDR,none,-1,2.466e-05,0.5232749124467382 
1492941600,ARDR,none,-1,2.469e-05,0.5232749124467382 
1492948800,ARDR,none,-1,2.486e-05,0.5232749124467382 
1492956000,ARDR,none,-1,2.502e-05,0.5232749124467382 
1492963200,ARDR,none,-1,2.528e-05,0.5232749124467382 
1492970400,ARDR,none,-1,2.517e-05,0.5232749124467382 
1492977600,ARDR,none,-1,2.49e-05,0.5232749124467382 
1492984800,ARDR,none,-1,2.497e-05,0.5232749124467382 
1492992000,ARDR,none,-1,2.543e-05,0.5232749124467382 
1492999200,ARDR,none,-1,2.561e-05,0.5232749124467382 
1493006400,ARDR,none,-1,2.531e-05,0.5232749124467382 
1493013600,ARDR,none,-1,2.597e-05,0.5232749124467382 
1493020800,ARDR,none,-1,2.583e-05,0.5232749124467382 
1493035200,ARDR,none,-1,2.576e-05,0.5232749124467382 
1493049600,ARDR,none,-1,2.644e-05,0.5232749124467382 
1494165600,ARDR,sell,0.0,4.107e-05,1.4587684803503451 
1494172800,ARDR,buy,0.1,4.212e-05,1.3888497980568124 
1494180000,ARDR,buy,0.1,4.1e-05,1.3197583127347736 
1494187200,ARDR,buy,0.1,4.032e-05,1.2511914749817081 
1494194400,ARDR,buy,0.1,3.949e-05,1.1832895023758943 
1494201600,ARDR,buy,0.1,3.925e-05,1.115585020893 
1494208800,ARDR,sell,0.0,3.871e-05,1.4338769629467216 
1494223200,ARDR,buy,0.1,3.906e-05,1.366330549782267 
1494230400,ARDR,buy,0.1,4.015e-05,1.2978976506987403 
1494237600,ARDR,sell,0.0,4.067e-05,1.4376647480287712 
