date,symbol,type,amnt,price,current_balance 
1486152000,ARDR,buy,0.1,1.862e-05,0.9682988776474977 
1486159200,ARDR,sell,0.0,1.895e-05,1.0009632792417313 
1486260000,ARDR,buy,0.1,1.7100000000000002e-05,0.975350946013451 
1486267200,ARDR,sell,0.0,1.738e-05,1.0017925045338372 
1486396800,ARDR,buy,0.1,1.92e-05,0.9680221452523999 
1486404000,ARDR,sell,0.0,2.163e-05,1.0135746159360328 
1488542400,ARDR,buy,0.1,1.13e-05,1.0262462178649183 
1488549600,ARDR,buy,0.1,1.115e-05,1.0404362718376903 
1488556800,ARDR,sell,0.0,1.128e-05,1.012960819903351 
1488564000,ARDR,buy,0.1,1.127e-05,1.0259328786253037 
1488571200,ARDR,sell,0.0,1.108e-05,1.0104866133917956 
1488578400,ARDR,buy,0.1,1.137e-05,1.0224633153967566 
1488585600,ARDR,sell,0.0,1.131e-05,1.0091636635131886 
1488592800,ARDR,buy,0.1,1.15e-05,1.0198722810607022 
1488600000,ARDR,sell,0.0,1.135e-05,1.007068717752536 
1488607200,ARDR,buy,0.1,1.1400000000000001e-05,1.0187502179101153 
1488614400,ARDR,sell,0.0,1.152e-05,1.007316647156885 
1488693600,ARDR,buy,0.1,1.353e-05,1.001384873453737 
1488700800,ARDR,sell,0.0,1.377e-05,1.008281465192654 
1488708000,ARDR,buy,0.1,1.3300000000000001e-05,1.0039798938991507 
1488715200,ARDR,sell,0.0,1.289e-05,1.0044188022478668 
1489485600,ARDR,buy,0.1,1.497e-05,0.98941914304923 
1489492800,ARDR,sell,0.0,1.508e-05,1.0043508049092107 
1489514400,ARDR,buy,0.1,1.451e-05,0.992052190284566 
1489521600,ARDR,sell,0.0,1.448e-05,1.0033468849751297 
1489579200,ARDR,buy,0.1,1.52e-05,0.9870580100933143 
1489586400,ARDR,sell,0.0,1.472e-05,0.999409483987631 
1490551200,ARDR,buy,0.1,2.17e-05,0.9579859402916129 
1490558400,ARDR,sell,0.0,2.142e-05,0.9973284795449036 
1490652000,ARDR,buy,0.1,2.01e-05,0.9605836587387546 
1490659200,ARDR,buy,0.1,2e-05,0.9241561138285749 
1490666400,ARDR,sell,0.0,1.886e-05,0.9839335443267825 
1493215200,ARDR,buy,0.1,3.351e-05,0.9217952901279286 
1493222400,ARDR,sell,0.0,3.19e-05,0.978359355670374 
1493229600,ARDR,buy,0.1,3.154e-05,0.9185984521128726 
1493236800,ARDR,sell,0.0,3.273e-05,0.9813113614875285 
1493244000,ARDR,buy,0.1,3.351e-05,0.9191731072886747 
1493251200,ARDR,sell,0.0,3.443e-05,0.9832419785583705 
1493258400,ARDR,buy,0.1,3.501e-05,0.9194729726113956 
1493265600,ARDR,sell,0.0,3.324e-05,0.9774181304533809 
1493272800,ARDR,buy,0.1,3.464e-05,0.9140382546391893 
1493280000,ARDR,sell,0.0,3.367e-05,0.9738362529843005 
1493287200,ARDR,buy,0.1,3.373e-05,0.9114497454775233 
1493294400,ARDR,sell,0.0,3.295e-05,0.9707392062831578 
1493301600,ARDR,buy,0.1,3.235e-05,0.9099657627529076 
1493308800,ARDR,sell,0.0,3.297e-05,0.9718458723328205 
1493316000,ARDR,buy,0.1,3.261e-05,0.9107580802995916 
1493323200,ARDR,sell,0.0,3.384e-05,0.9747967473996142 
1493330400,ARDR,buy,0.1,3.296e-05,0.9132936254880973 
1493337600,ARDR,sell,0.0,3.293e-05,0.9739078694516266 
1493344800,ARDR,buy,0.1,3.259e-05,0.9128440800007644 
1493352000,ARDR,sell,0.0,3.226e-05,0.9721029450261601 
1493359200,ARDR,buy,0.1,3.215e-05,0.9115747677881013 
1493366400,ARDR,sell,0.0,3.39e-05,0.9767152041781517 
1493373600,ARDR,buy,0.1,3.3600000000000004e-05,0.9144749988744733 
1493380800,ARDR,sell,0.0,3.406e-05,0.977277656178912 
1493388000,ARDR,buy,0.1,3.425e-05,0.9143170460123837 
1493395200,ARDR,sell,0.0,3.45e-05,0.9772048120860758 
1493402400,ARDR,buy,0.1,3.455e-05,0.9139208497646983 
1493409600,ARDR,sell,0.0,3.39e-05,0.9745363354359029 
1493416800,ARDR,buy,0.1,3.406e-05,0.9117834611492442 
1493424000,ARDR,sell,0.0,3.391e-05,0.973300168310377 
1493431200,ARDR,buy,0.1,3.479e-05,0.9097615394456574 
1493438400,ARDR,sell,0.0,3.5e-05,0.9731017747554345 
1493445600,ARDR,buy,0.1,3.474e-05,0.9096159112492861 
1493452800,ARDR,sell,0.0,3.491e-05,0.9727897927321465 
1493460000,ARDR,buy,0.1,3.574e-05,0.9082766730286324 
1493467200,ARDR,sell,0.0,3.703e-05,0.97557919199741 
1493474400,ARDR,buy,0.1,3.76e-05,0.909300710662208 
1493481600,ARDR,sell,0.0,3.701e-05,0.9732210297049735 
1493488800,ARDR,buy,0.1,3.737e-05,0.907151324106804 
1493496000,ARDR,sell,0.0,3.703e-05,0.9715182501957553 
1493503200,ARDR,buy,0.1,3.757e-05,0.9052668555137325 
1493510400,ARDR,sell,0.0,3.791e-05,0.9716194089641913 
1493517600,ARDR,buy,0.1,3.839e-05,0.9046428812693856 
1493524800,ARDR,sell,0.0,3.773e-05,0.9691120957968298 
1493532000,ARDR,buy,0.1,3.878e-05,0.9018014486023069 
1493539200,ARDR,sell,0.0,3.913e-05,0.9692108189281844 
1493546400,ARDR,buy,0.1,3.768e-05,0.9028603173835031 
1493553600,ARDR,sell,0.0,3.823e-05,0.969863341377977 
1493560800,ARDR,buy,0.1,3.794e-05,0.9032808717363431 
1493568000,ARDR,sell,0.0,3.749e-05,0.9678859524552427 
1493575200,ARDR,buy,0.1,3.771e-05,0.9015085221130631 
1493582400,ARDR,buy,0.1,3.686e-05,0.8359110479349949 
1493589600,ARDR,buy,0.1,3.737e-05,0.7698413423368253 
1493596800,ARDR,sell,0.0,3.857e-05,0.9755609887954044 
1493604000,ARDR,buy,0.1,3.802e-05,0.9089077826353941 
1493611200,ARDR,buy,0.1,3.87e-05,0.841665123767084 
1493618400,ARDR,buy,0.1,3.8299999999999996e-05,0.7747666668949276 
1493625600,ARDR,sell,0.0,3.862e-05,0.9753594805819401 
