Date,symbol,type,amnt,price,current_balance 
2004-07-30,vix,buy,0.1,15.32,103314.9489011533 
2004-08-02,vix,sell,0.0,15.37,99952.60145505334 
2004-08-13,vix,buy,0.1,17.98,101294.74923957328 
2004-08-16,vix,sell,0.0,17.57,99646.094535633 
2004-08-20,vix,buy,0.1,16.0,102394.3081084873 
2004-08-23,vix,sell,0.0,15.88,99491.70301866694 
2004-08-27,vix,none,-1,14.71,99491.70301866694 
2004-09-22,vix,buy,0.1,14.74,103331.36497020484 
2004-09-23,vix,sell,0.0,14.8,99452.32467900976 
2004-09-29,vix,buy,0.1,13.21,104897.23135317091 
2004-09-30,vix,buy,0.1,13.34,110191.43054100213 
2004-10-01,vix,sell,0.0,12.75,98506.87451173278 
2004-10-07,vix,buy,0.1,14.5,102575.93776453752 
2004-10-08,vix,sell,0.0,15.05,98804.07473198193 
2004-10-11,vix,buy,0.1,14.71,102672.0024794781 
2004-10-12,vix,sell,0.0,15.05,98953.98657383189 
2004-10-13,vix,buy,0.1,15.42,102182.45720714374 
2004-10-14,vix,buy,0.1,16.43,104596.50572605236 
2004-10-15,vix,sell,0.0,15.04,97708.39657664334 
2004-10-22,vix,buy,0.1,15.28,101058.25372099338 
2004-10-25,vix,buy,0.1,16.58,103359.81084799391 
2004-10-26,vix,sell,0.0,16.39,98156.89853643454 
2004-11-01,vix,none,-1,16.27,98156.89853643454 
2004-11-05,vix,buy,0.1,13.84,102897.8390830869 
2004-11-08,vix,buy,0.1,13.8,107681.5649646571 
2004-11-09,vix,sell,0.0,13.61,97695.17011182276 
2004-11-12,vix,buy,0.1,13.33,103000.85782117525 
2004-11-15,vix,buy,0.1,13.38,108249.27464970056 
2004-11-16,vix,sell,0.0,13.21,97319.71066160625 
2004-11-29,vix,buy,0.1,13.3,102659.96759135577 
2004-11-30,vix,sell,0.0,13.24,97195.02751661804 
2004-12-09,vix,buy,0.1,12.88,103036.16238972895 
2004-12-10,vix,buy,0.1,12.76,109026.46154064343 
2004-12-13,vix,buy,0.1,12.54,115297.64313280201 
2004-12-14,vix,sell,0.0,12.73,96966.98202796308 
2004-12-15,vix,buy,0.1,12.35,103488.79718307796 
2004-12-16,vix,sell,0.0,12.27,96822.75201026569 
2004-12-20,vix,buy,0.1,11.83,104071.67991945153 
2004-12-21,vix,sell,0.0,11.55,96507.64163929166 
2004-12-22,vix,buy,0.1,11.45,104329.68680659897 
2004-12-23,vix,sell,0.0,11.23,96236.81135226745 
2004-12-27,vix,buy,0.1,12.14,103044.76993263555 
2004-12-28,vix,buy,0.1,12.0,110049.05469644128 
2004-12-29,vix,sell,0.0,11.62,95336.58608802385 
2004-12-30,vix,buy,0.1,12.56,101581.82630822039 
2004-12-31,vix,buy,0.1,13.29,106933.64099337229 
2005-01-03,vix,sell,0.0,14.08,96970.72951420699 
2005-01-05,vix,buy,0.1,14.09,101449.76550893152 
2005-01-06,vix,sell,0.0,13.58,96531.09633202628 
2005-01-14,vix,buy,0.1,12.43,102946.44767278804 
2005-01-18,vix,sell,0.0,12.47,96483.24365443697 
2005-01-24,vix,buy,0.1,14.65,100408.05028690583 
2005-01-25,vix,sell,0.0,14.06,96003.08291107728 
2005-01-31,vix,buy,0.1,12.82,101918.45086471757 
2005-02-01,vix,buy,0.1,12.03,108880.28105305246 
2005-02-02,vix,buy,0.1,11.66,116380.98578424187 
2005-02-03,vix,sell,0.0,11.79,94877.45526215747 
2005-02-07,vix,buy,0.1,11.73,102273.6033581224 
2005-02-08,vix,sell,0.0,11.6,94687.45119526994 
2005-02-10,vix,buy,0.1,11.51,102416.4883078389 
2005-02-11,vix,buy,0.1,11.43,110269.75315172941 
2005-02-14,vix,sell,0.0,11.52,94614.67563786563 
2005-02-15,vix,buy,0.1,11.27,102721.68692142097 
2005-02-16,vix,buy,0.1,11.1,111106.31909850823 
2005-02-17,vix,sell,0.0,11.77,95495.98749264875 
2005-02-23,vix,buy,0.1,12.39,101964.39888616519 
2005-02-24,vix,buy,0.1,11.57,109601.39259106308 
2005-02-25,vix,buy,0.1,11.49,117361.32445926749 
2005-02-28,vix,sell,0.0,12.08,95956.33665272739 
2005-03-07,vix,buy,0.1,12.26,102599.58438239041 
2005-03-08,vix,buy,0.1,12.4,109054.69866994434 
2005-03-09,vix,sell,0.0,12.7,96393.88683626286 
2005-03-14,vix,buy,0.1,12.39,102862.29822977929 
2005-03-15,vix,sell,0.0,13.15,96923.77382580274 
2005-03-18,vix,buy,0.1,13.14,102451.06584754313 
2005-03-21,vix,sell,0.0,13.61,97199.479552857 
2005-03-24,vix,buy,0.1,13.42,102402.38694225109 
2005-03-28,vix,buy,0.1,13.75,107239.94455429971 
2005-03-29,vix,sell,0.0,14.49,98367.3064987863 
2005-04-01,vix,buy,0.1,14.09,102846.34249351083 
2005-04-04,vix,buy,0.1,14.11,107304.82705521662 
2005-04-05,vix,sell,0.0,13.68,97615.45583620906 
2005-04-08,vix,buy,0.1,12.62,103783.36527881355 
2005-04-11,vix,buy,0.1,11.98,110816.07121918656 
2005-04-12,vix,buy,0.1,11.3,118874.95769402449 
2005-04-13,vix,sell,0.0,13.31,100791.07145413247 
2005-04-15,vix,buy,0.1,17.74,102286.93487948019 
2005-04-18,vix,buy,0.1,16.56,104603.37311412202 
2005-04-19,vix,sell,0.0,14.96,98113.28632583942 
2005-04-22,vix,buy,0.1,15.38,101376.21331970605 
2005-04-25,vix,sell,0.0,14.62,97542.25476088091 
2005-04-29,vix,buy,0.1,15.31,100865.91362212642 
2005-05-02,vix,sell,0.0,15.12,97339.05517703097 
2005-05-06,vix,buy,0.1,14.05,101859.36956604653 
2005-05-09,vix,sell,0.0,13.75,97046.96945523612 
2005-05-13,vix,buy,0.1,16.32,99544.82589921092 
2005-05-16,vix,sell,0.0,15.68,96577.31895232038 
2005-05-20,vix,buy,0.1,13.14,102104.61097406076 
2005-05-23,vix,sell,0.0,12.95,96353.74725249324 
2005-05-27,vix,buy,0.1,12.15,103147.85566119025 
2005-05-31,vix,none,-1,13.29,103147.85566119025 
2005-06-01,vix,buy,0.1,12.36,109656.28747071036 
2005-06-02,vix,sell,0.0,11.84,95522.25495066914 
2005-06-06,vix,buy,0.1,12.28,102138.36384038157 
2005-06-07,vix,sell,0.0,12.39,95531.45514961978 
2005-06-10,vix,buy,0.1,11.96,102592.6773206623 
2005-06-13,vix,buy,0.1,11.65,110108.42128338065 
2005-06-14,vix,buy,0.1,11.79,117415.93758241954 
2005-06-15,vix,sell,0.0,11.46,94436.03818529348 
2005-06-16,vix,buy,0.1,11.15,102738.13837952385 
2005-06-17,vix,sell,0.0,11.48,94650.39093271345 
2005-06-23,vix,buy,0.1,12.13,101472.22252097962 
2005-06-24,vix,buy,0.1,12.18,108224.91686955668 
2005-06-27,vix,buy,0.1,12.52,114522.12271345993 
2005-06-28,vix,buy,0.1,11.58,122143.86858268865 
2005-06-29,vix,sell,0.0,11.77,93269.0550251304 
2005-07-06,vix,buy,0.1,12.27,99898.72227579614 
2005-07-07,vix,buy,0.1,12.49,106235.12076784327 
2005-07-08,vix,buy,0.1,11.45,114057.16593515058 
2005-07-11,vix,buy,0.1,11.28,122148.10717324176 
2005-07-12,vix,sell,0.0,10.95,89929.85790467198 
2005-07-18,vix,buy,0.1,10.77,98878.42031559758 
2005-07-19,vix,buy,0.1,10.45,108407.83822618789 
2005-07-20,vix,buy,0.1,10.23,118357.67372625324 
2005-07-21,vix,buy,0.1,10.97,126960.41002212094 
2005-07-22,vix,sell,0.0,10.52,89320.37285603954 
2005-07-28,vix,buy,0.1,10.52,98719.70908851756 
2005-07-29,vix,buy,0.1,11.57,106356.70279341545 
2005-08-01,vix,buy,0.1,12.08,113248.24394951384 
2005-08-02,vix,buy,0.1,11.75,120614.74753808138 
2005-08-03,vix,sell,0.0,11.83,90324.14396077872 
2005-08-09,vix,buy,0.1,12.4,96779.25824833264 
2005-08-10,vix,buy,0.1,12.38,103260.98822940442 
2005-08-11,vix,buy,0.1,12.42,109689.5725422602 
2005-08-12,vix,buy,0.1,12.74,115705.00560078991 
2005-08-15,vix,buy,0.1,12.26,122348.25333045294 
2005-08-16,vix,sell,0.0,13.52,94248.62506068678 
2005-08-18,vix,buy,0.1,13.42,99451.53245008088 
2005-08-19,vix,sell,0.0,13.42,94168.78474132551 
2005-08-24,vix,buy,0.1,14.17,98565.96308752654 
2005-08-25,vix,sell,0.0,13.73,93780.28738177502 
2005-08-31,vix,buy,0.1,12.6,99973.89191873286 
2005-09-01,vix,sell,0.0,13.15,94134.34292148924 
2005-09-08,vix,buy,0.1,12.93,99914.14316632053 
2005-09-09,vix,sell,0.0,11.98,93324.1737779511 
2005-09-15,vix,buy,0.1,12.49,99660.57226999823 
2005-09-16,vix,buy,0.1,11.22,107848.36346123429 
2005-09-19,vix,buy,0.1,12.14,114656.3220416024 
2005-09-20,vix,buy,0.1,12.64,120798.61770344326 
2005-09-21,vix,buy,0.1,13.79,125593.07870167884 
2005-09-22,vix,sell,0.0,13.33,96648.20819577074 
2005-09-26,vix,buy,0.1,13.04,102294.72791706435 
2005-09-27,vix,sell,0.0,12.76,96354.92886486201 
2005-09-30,vix,buy,0.1,11.92,103473.47057339127 
2005-10-03,vix,buy,0.1,12.46,109849.25044222502 
2005-10-04,vix,sell,0.0,13.2,97852.99448548176 
2005-10-07,vix,buy,0.1,14.59,101835.14782103135 
2005-10-10,vix,sell,0.0,15.55,98427.20168451755 
2005-10-13,vix,buy,0.1,16.47,100811.05214994977 
2005-10-14,vix,sell,0.0,14.87,97381.71136582282 
