Date,symbol,type,amnt,price,current_balance 
2004-08-05,vix,buy,0.1,18.32,101131.27822956706 
2004-08-06,vix,none,-1,19.34,101131.27822956706 
2004-08-09,vix,sell,0.0,18.89,100229.43320782017 
2004-08-18,vix,buy,0.1,16.23,102796.70475222365 
2004-08-19,vix,sell,0.0,16.96,100596.6857145135 
2004-08-30,vix,buy,0.1,15.44,103807.99511643505 
2004-08-31,vix,sell,0.0,15.29,100420.27648633772 
2004-09-13,vix,buy,0.1,13.17,105912.15326429282 
2004-09-14,vix,sell,0.0,13.56,100634.7916928268 
2004-09-24,vix,buy,0.1,14.28,104920.9133430837 
2004-09-27,vix,buy,0.1,14.62,108874.33448984627 
2004-09-28,vix,sell,0.0,13.83,99624.74855650807 
2004-10-05,vix,buy,0.1,13.95,104249.29458988934 
2004-10-06,vix,buy,0.1,13.28,109612.68443670173 
2004-10-07,vix,sell,0.0,14.5,100770.15117507368 
2004-10-08,vix,buy,0.1,15.05,104324.33171764303 
2004-10-11,vix,buy,0.1,14.71,108192.2594651392 
2004-10-12,vix,sell,0.0,15.05,100840.22269756236 
2004-10-15,vix,buy,0.1,15.04,104403.42862613076 
2004-10-18,vix,buy,0.1,14.71,108271.35637362693 
2004-10-19,vix,buy,0.1,15.13,111753.7633244312 
2004-10-20,vix,buy,0.1,14.85,115490.76111336512 
2004-10-21,vix,buy,0.1,14.54,119521.06490742762 
2004-10-22,vix,sell,0.0,15.28,101877.08580337331 
2004-10-26,vix,buy,0.1,16.39,104321.47977321276 
2004-10-27,vix,buy,0.1,15.72,107297.11699749193 
2004-10-28,vix,buy,0.1,15.39,110551.41310962115 
2004-10-29,vix,buy,0.1,16.27,113087.73868833465 
2004-11-01,vix,buy,0.1,16.27,115624.06426704815 
2004-11-02,vix,buy,0.1,16.18,118230.23343674337 
2004-11-03,vix,buy,0.1,14.04,122760.90417503886 
2004-11-04,vix,sell,0.0,13.97,93609.16289631565 
2004-11-08,vix,buy,0.1,13.8,98392.88877788585 
2004-11-09,vix,buy,0.1,13.61,103383.27945868442 
2004-11-10,vix,buy,0.1,13.08,108981.88933373554 
2004-11-11,vix,buy,0.1,13.04,114628.40905502916 
2004-11-12,vix,buy,0.1,13.33,119934.09676438164 
2004-11-15,vix,buy,0.1,13.38,125182.51359290695 
2004-11-16,vix,buy,0.1,13.21,130627.42026706808 
2004-11-17,vix,sell,0.0,13.21,92345.76278837665 
2004-11-19,vix,buy,0.1,13.5,97458.46035620396 
2004-11-22,vix,buy,0.1,12.97,103189.53338362637 
2004-11-23,vix,buy,0.1,12.67,109293.55999496565 
2004-11-24,vix,buy,0.1,12.72,115334.20599855595 
2004-11-26,vix,buy,0.1,12.78,121299.44990823268 
2004-11-29,vix,buy,0.1,13.3,126639.7068379822 
2004-11-30,vix,buy,0.1,13.24,132049.57218282123 
2004-12-01,vix,buy,0.1,12.97,137780.64521024365 
2004-12-02,vix,sell,0.0,12.98,91507.07243306574 
2004-12-08,vix,buy,0.1,13.19,96975.42854873433 
2004-12-09,vix,buy,0.1,12.88,102816.56342184525 
2004-12-10,vix,buy,0.1,12.76,108806.86257275971 
2004-12-13,vix,buy,0.1,12.54,115078.0441649183 
2004-12-14,vix,buy,0.1,12.73,121106.07379301482 
2004-12-15,vix,buy,0.1,12.35,127627.88894812968 
2004-12-16,vix,sell,0.0,12.27,88844.62215776285 
2004-12-28,vix,buy,0.1,12.0,95848.90692156856 
2004-12-29,vix,none,-1,11.62,95848.90692156856 
2004-12-30,vix,sell,0.0,12.56,89228.65595683138 
2004-12-31,vix,buy,0.1,13.29,94580.47064198328 
2005-01-03,vix,sell,0.0,14.08,89739.69044166157 
2005-01-10,vix,buy,0.1,13.23,95161.2185720976 
2005-01-11,vix,buy,0.1,13.19,100629.57468776619 
2005-01-12,vix,buy,0.1,12.56,106874.81490796273 
2005-01-13,vix,buy,0.1,12.84,112765.36141619238 
2005-01-14,vix,buy,0.1,12.43,119180.71275695415 
2005-01-18,vix,buy,0.1,12.47,125543.34444626197 
2005-01-19,vix,sell,0.0,13.18,91135.16293001281 
2005-01-24,vix,buy,0.1,14.65,95059.96956248167 
2005-01-25,vix,buy,0.1,14.06,99569.94233386635 
2005-01-26,vix,buy,0.1,13.44,104750.19658726432 
2005-01-27,vix,buy,0.1,13.24,110160.06193210333 
2005-01-28,vix,buy,0.1,13.24,115569.92727694236 
2005-01-31,vix,buy,0.1,12.82,121485.29523058266 
2005-02-01,vix,buy,0.1,12.03,128447.12541891755 
2005-02-02,vix,none,-1,11.66,128447.12541891755 
2005-02-03,vix,buy,0.1,11.79,135754.64171795646 
2005-02-04,vix,buy,0.1,11.21,143958.67536342196 
2005-02-17,vix,sell,0.0,11.77,82851.86388659447 
2005-03-02,vix,buy,0.1,12.5,89175.17725984796 
2005-03-03,vix,buy,0.1,12.93,94954.97750467926 
2005-03-04,vix,sell,0.0,11.94,81485.78458266868 
2005-03-08,vix,buy,0.1,12.4,87940.8988702226 
2005-03-09,vix,sell,0.0,12.7,81646.43199751641 
2005-03-14,vix,buy,0.1,12.39,88114.84339103285 
2005-03-15,vix,buy,0.1,13.15,93630.31237701525 
2005-03-16,vix,buy,0.1,13.49,98754.22765986688 
2005-03-17,vix,buy,0.1,13.29,104106.04234501878 
2005-03-18,vix,buy,0.1,13.14,109633.33436675915 
2005-03-21,vix,buy,0.1,13.61,114623.72504755775 
2005-03-22,vix,buy,0.1,14.27,118919.87201081413 
2005-03-23,vix,buy,0.1,14.06,123429.84478219882 
2005-03-24,vix,sell,0.0,13.42,81112.28559275602 
2005-03-28,vix,buy,0.1,13.75,85949.84320480464 
2005-03-29,vix,buy,0.1,14.49,90028.62975868103 
2005-03-30,vix,buy,0.1,13.64,94986.00638373004 
2005-03-31,vix,buy,0.1,14.02,99537.43414162367 
2005-04-01,vix,buy,0.1,14.09,104016.4701363482 
2005-04-04,vix,buy,0.1,14.11,108474.95469805399 
2005-04-05,vix,buy,0.1,13.68,113388.53782419935 
2005-04-06,vix,buy,0.1,13.15,118904.00681018176 
2005-04-20,vix,sell,0.0,16.92,98058.69172267005 
2005-04-21,vix,buy,0.1,14.41,102215.75051279279 
2005-04-22,vix,buy,0.1,15.38,105478.67750665941 
2005-04-25,vix,buy,0.1,14.62,109432.09865342197 
2005-04-26,vix,buy,0.1,14.91,113113.73629028774 
2005-04-27,vix,buy,0.1,14.87,116832.23105596821 
2005-04-28,vix,buy,0.1,16.86,118929.15971348117 
2005-04-29,vix,buy,0.1,15.31,122252.81857472667 
2005-05-02,vix,buy,0.1,15.12,125744.1556888582 
2005-05-03,vix,buy,0.1,14.53,129784.12934100332 
2005-05-31,vix,sell,0.0,13.29,86708.65036345767 
2005-06-01,vix,buy,0.1,12.36,93217.08217297778 
2005-06-02,vix,buy,0.1,11.84,100451.4248389971 
2005-06-03,vix,buy,0.1,12.15,107245.5332476941 
2005-06-06,vix,buy,0.1,12.28,113861.64213740654 
2005-06-07,vix,buy,0.1,12.39,120330.05353092297 
2005-06-08,vix,buy,0.1,12.7,126395.99189042443 
2005-06-09,vix,buy,0.1,12.08,133287.53304652282 
2005-06-10,vix,buy,0.1,11.96,140348.75521756534 
2005-06-14,vix,sell,0.0,11.79,83304.8561913988 
2005-06-17,vix,buy,0.1,11.48,91080.275805133 
2005-06-20,vix,buy,0.1,11.47,98871.21017005615 
2005-06-21,vix,buy,0.1,11.08,107289.0637048638 
2005-06-22,vix,sell,0.0,11.05,82302.11695376642 
2005-06-27,vix,buy,0.1,12.52,88599.32279766968 
2005-06-28,vix,sell,0.0,11.58,81475.97071589074 
2005-07-06,vix,buy,0.1,12.27,88105.63796655647 
2005-07-07,vix,buy,0.1,12.49,94442.03645860362 
2005-07-08,vix,sell,0.0,11.45,79824.30909502397 
2005-07-13,vix,buy,0.1,10.84,88650.38078927386 
2005-07-14,vix,buy,0.1,10.81,97528.75425510813 
2005-07-15,vix,buy,0.1,10.33,107285.2709216782 
2005-07-18,vix,buy,0.1,10.77,116233.83333260378 
2005-07-19,vix,buy,0.1,10.45,125763.25124319408 
2005-07-20,vix,buy,0.1,10.23,135713.08674325945 
2005-07-21,vix,buy,0.1,10.97,144315.8230391271 
2005-08-04,vix,sell,0.0,12.52,91699.49965233072 
2005-08-11,vix,buy,0.1,12.42,98128.0839651865 
2005-08-12,vix,buy,0.1,12.74,104143.51702371621 
2005-08-15,vix,buy,0.1,12.26,110786.76475337925 
2005-08-16,vix,buy,0.1,13.52,115877.07667391686 
2005-08-17,vix,buy,0.1,13.3,121217.33360366638 
2005-08-18,vix,sell,0.0,13.42,93587.85921196645 
2005-08-25,vix,buy,0.1,13.73,98447.05929686585 
2005-08-26,vix,buy,0.1,13.72,103317.1042797863 
2005-08-29,vix,buy,0.1,13.52,108407.41620032392 
2005-08-30,vix,buy,0.1,13.65,113353.82038828498 
2005-08-31,vix,buy,0.1,12.6,119547.42492524281 
2005-09-01,vix,sell,0.0,13.15,92153.54346727775 
2005-09-09,vix,buy,0.1,11.98,99186.24940765076 
2005-09-12,vix,buy,0.1,11.65,106701.99337036909 
2005-09-13,vix,buy,0.1,12.39,113170.40476388553 
2005-09-14,vix,buy,0.1,12.91,118974.6818487553 
2005-09-15,vix,buy,0.1,12.49,125311.08034080242 
2005-09-16,vix,buy,0.1,11.22,133498.8715320385 
2005-09-19,vix,sell,0.0,12.14,91968.41662466424 
2005-09-26,vix,buy,0.1,13.04,97614.93634595785 
2005-09-27,vix,buy,0.1,12.76,103605.23549687232 
2005-09-28,vix,buy,0.1,12.63,109760.32790903928 
2005-09-29,vix,buy,0.1,12.24,116430.80316767233 
2005-09-30,vix,buy,0.1,11.92,123549.34487620159 
2005-10-03,vix,buy,0.1,12.46,129925.12474503535 
2005-10-04,vix,sell,0.0,13.2,94840.07639263355 
2005-10-11,vix,buy,0.1,15.63,97890.54454142872 
2005-10-12,vix,buy,0.1,16.22,100465.57642587193 
2005-10-13,vix,buy,0.1,16.47,102849.42689130415 
2005-10-14,vix,buy,0.1,14.87,106567.92165698462 
2005-10-17,vix,buy,0.1,14.67,110473.71696480116 
2005-10-18,vix,sell,0.0,15.33,93771.33940769383 
2005-10-24,vix,buy,0.1,14.74,97611.00135923173 
2005-10-25,vix,buy,0.1,14.53,101650.97501137685 
2005-10-26,vix,buy,0.1,14.59,105633.12834692645 
2005-10-27,vix,buy,0.1,16.02,108365.4015782416 
2005-10-28,vix,buy,0.1,14.25,112681.64137934115 
2005-10-31,vix,sell,0.0,15.32,95113.11292269721 
2005-11-04,vix,buy,0.1,13.17,100604.98970065231 
2005-11-07,vix,buy,0.1,13.1,106179.75436978732 
2005-11-08,vix,buy,0.1,13.08,111778.36424483845 
2005-11-09,vix,buy,0.1,12.8,117718.6312109063 
2005-11-10,vix,buy,0.1,11.9,124865.9771912146 
2005-11-11,vix,buy,0.1,11.63,132411.87720545955 
