Date,symbol,type,amnt,price,current_balance 
2004-07-30,vix,buy,0.1,15.32,103314.9489011533 
2004-08-02,vix,buy,0.1,15.37,106586.51800757287 
2004-08-03,vix,buy,0.1,16.03,109310.83598422095 
2004-08-04,vix,buy,0.1,16.21,111893.63778346022 
2004-08-05,vix,buy,0.1,18.32,113024.91601302728 
2004-08-06,vix,buy,0.1,19.34,113568.07098539898 
2004-08-09,vix,buy,0.1,18.89,114362.86278876947 
2004-08-10,vix,sell,0.0,17.47,101690.28128618345 
2004-08-11,vix,buy,0.1,18.04,102994.63922219613 
2004-08-12,vix,sell,0.0,19.08,102183.48786637119 
2004-08-18,vix,buy,0.1,16.23,104750.75941077467 
2004-08-19,vix,buy,0.1,16.96,106776.2439134674 
2004-08-20,vix,buy,0.1,16.0,109524.45748632168 
2004-08-23,vix,buy,0.1,15.88,112369.15630028068 
2004-08-24,vix,buy,0.1,15.33,115675.40660462958 
2004-08-25,vix,buy,0.1,14.98,119293.01789739783 
2004-08-26,vix,none,-1,14.91,119293.01789739783 
2004-08-27,vix,buy,0.1,14.71,123160.94564489402 
2004-08-30,vix,buy,0.1,15.44,126372.25504681557 
2004-08-31,vix,sell,0.0,15.29,99655.00039977809 
2004-09-01,vix,buy,0.1,14.91,103336.63803664385 
2004-09-02,vix,sell,0.0,14.28,99155.15333334757 
2004-09-03,vix,buy,0.1,13.91,103821.81164863647 
2004-09-07,vix,buy,0.1,14.07,108321.45750262856 
2004-09-08,vix,buy,0.1,14.06,112831.43027401324 
2004-09-09,vix,buy,0.1,14.01,117393.25876549564 
2004-09-10,vix,buy,0.1,13.76,122220.01873393088 
2004-09-13,vix,buy,0.1,13.17,127711.89551188597 
2004-09-14,vix,buy,0.1,13.56,132757.63424091757 
2004-09-15,vix,buy,0.1,14.64,136691.96601452882 
2004-09-16,vix,buy,0.1,14.39,140868.72884744534 
2004-11-02,vix,sell,0.0,16.18,112810.5434536718 
2004-11-08,vix,buy,0.1,13.8,117594.26933524199 
2004-11-09,vix,buy,0.1,13.61,122584.66001604057 
2004-11-10,vix,buy,0.1,13.08,128183.26989109168 
2004-11-11,vix,buy,0.1,13.04,133829.7896123853 
2004-11-12,vix,buy,0.1,13.33,139135.4773217378 
2004-11-15,vix,buy,0.1,13.38,144383.8941502631 
2004-11-16,vix,buy,0.1,13.21,149828.80082442422 
2004-11-17,vix,buy,0.1,13.21,155273.70749858537 
2004-11-18,vix,buy,0.1,12.98,160992.64564694196 
2004-11-19,vix,buy,0.1,13.5,166105.34321476927 
2004-11-22,vix,buy,0.1,12.97,171836.41624219168 
2005-04-21,vix,sell,0.0,14.41,121256.27135338595 
2005-04-28,vix,buy,0.1,16.86,123353.20001089892 
2005-04-29,vix,buy,0.1,15.31,126676.85887214442 
2005-05-02,vix,buy,0.1,15.12,130168.19598627594 
2005-05-03,vix,buy,0.1,14.53,134208.16963842107 
2005-05-04,vix,buy,0.1,13.85,138938.4524662672 
2005-05-05,vix,buy,0.1,13.98,143531.57243519914 
2005-05-06,vix,buy,0.1,14.05,148051.8868242147 
2005-05-09,vix,buy,0.1,13.75,152889.44443626332 
2005-05-10,vix,buy,0.1,14.91,156571.0820731291 
2005-05-11,vix,buy,0.1,14.45,160688.8964098536 
2005-05-12,vix,buy,0.1,16.12,163342.06124643353 
