Date,symbol,type,amnt,price,current_balance 
2004-07-30,vix,buy,0.1,15.32,103314.9489011533 
2004-08-02,vix,buy,0.1,15.37,106586.51800757287 
2004-08-03,vix,buy,0.1,16.03,109310.83598422095 
2004-08-04,vix,buy,0.1,16.21,111893.63778346022 
2004-08-05,vix,buy,0.1,18.32,113024.91601302728 
2004-08-06,vix,buy,0.1,19.34,113568.07098539898 
2004-08-09,vix,buy,0.1,18.89,114362.86278876947 
2004-08-10,vix,sell,0.0,17.47,101690.28128618345 
2004-08-11,vix,buy,0.1,18.04,102994.63922219613 
2004-08-12,vix,buy,0.1,19.08,103681.736557923 
2004-08-13,vix,buy,0.1,17.98,105023.88434244294 
2004-08-16,vix,sell,0.0,17.57,100178.45178828937 
2004-08-17,vix,buy,0.1,17.02,102161.47277334628 
2004-08-18,vix,buy,0.1,16.23,104728.74431774978 
2004-08-19,vix,buy,0.1,16.96,106754.2288204425 
2004-08-20,vix,sell,0.0,16.0,98639.70667222305 
2004-08-23,vix,buy,0.1,15.88,101484.40548618203 
2004-08-24,vix,buy,0.1,15.33,104790.65579053093 
2004-08-25,vix,buy,0.1,14.98,108408.2670832992 
2004-08-26,vix,sell,0.0,14.91,97474.2272272583 
2004-08-27,vix,buy,0.1,14.71,101342.15497475448 
2004-08-30,vix,buy,0.1,15.44,104553.46437667601 
2004-08-31,vix,buy,0.1,15.29,107894.57733715141 
2004-09-01,vix,sell,0.0,14.91,96781.60320703518 
2004-09-02,vix,buy,0.1,14.28,101067.72485729208 
2004-09-03,vix,buy,0.1,13.91,105734.38317258099 
2004-09-07,vix,buy,0.1,14.07,110234.02902657309 
2004-09-08,vix,sell,0.0,14.06,96489.06853841965 
2004-09-09,vix,buy,0.1,14.01,101050.89702990207 
2004-09-10,vix,buy,0.1,13.76,105877.6569983373 
2004-09-13,vix,buy,0.1,13.17,111369.5337762924 
2004-09-14,vix,buy,0.1,13.56,116415.27250532401 
2004-09-15,vix,buy,0.1,14.64,120349.60427893525 
2004-09-16,vix,buy,0.1,14.39,124526.36711185177 
2004-09-17,vix,buy,0.1,14.03,129067.40896257653 
2004-09-20,vix,buy,0.1,14.43,133204.81832956674 
2004-09-21,vix,buy,0.1,13.66,138140.26614550146 
2004-10-04,vix,sell,0.0,13.41,92327.2417624921 
2004-10-06,vix,buy,0.1,13.28,97690.6316093045 
2004-10-07,vix,buy,0.1,14.5,101759.69486210925 
2004-10-08,vix,buy,0.1,15.05,105313.87540467858 
2004-10-11,vix,sell,0.0,14.71,93077.48357084484 
2004-10-12,vix,buy,0.1,15.05,96631.66411341418 
2004-10-13,vix,buy,0.1,15.42,99860.13474672602 
2004-10-14,vix,buy,0.1,16.43,102274.18326563464 
2004-10-15,vix,sell,0.0,15.04,91745.44849703214 
2004-10-18,vix,buy,0.1,14.71,95613.3762445283 
2004-10-19,vix,buy,0.1,15.13,99095.78319533258 
2004-10-20,vix,sell,0.0,14.85,91496.41632187647 
2004-10-28,vix,none,-1,15.39,91496.41632187647 
2004-11-01,vix,buy,0.1,16.27,94032.74190058997 
2004-11-02,vix,buy,0.1,16.18,96638.91107028519 
2004-11-03,vix,buy,0.1,14.04,101169.58180858068 
2004-11-04,vix,sell,0.0,13.97,88444.44039863018 
2004-11-16,vix,buy,0.1,13.21,93889.34707279131 
